,State,306,311,318,325,332
0,Washington,147537,14884,15481,16380,17284
1,Illinois,664620,85049,85047,83281,82227
2,California,1128219,102706,113382,117233,118259
3,Arizona,302324,26973,29084,31166,33121
4,Massachusetts,208623,22705,27437,33225,40112
5,Wisconsin,379693,50019,51554,52720,53821
6,Texas,1162052,72428,66686,62246,59271
7,Nebraska,115921,15504,15562,15333,15191
8,Utah,179420,26702,29863,34031,38609
9,Oregon,66333,9674,12080,15038,18719
10,Florida,944745,58122,57428,56497,55766
11,New York,602120,54698,76666,110292,160040
12,Rhode Island,50573,8551,11219,14848,19654
13,Georgia,451056,17672,17629,17515,17512
14,New Hampshire,18082,4420,6555,9813,14747
15,North Carolina,339194,21867,22179,21963,21876
16,New Jersey,309588,39423,52627,73011,99997
17,Colorado,202289,41084,46822,52924,60029
18,Maryland,183797,22690,31339,42926,59134
19,Nevada,136227,13990,14706,15538,16356
20,Tennessee,344550,27481,26959,26032,25378
21,Hawaii,17596,802,862,905,939
22,Indiana,300913,51289,60183,70508,82502
23,Kentucky,160232,25414,31735,39831,49902
24,Minnesota,276500,54869,61425,70562,80147
25,Oklahoma,177874,21034,21840,22497,23136
26,Pennsylvania,320158,60561,85166,119252,167265
27,South Carolina,207552,10724,10360,9928,9648
28,District of Columbia,20290,NaN,NaN,NaN,NaN
29,Kansas,144792,13036,10940,9646,8936
30,Missouri,280645,28926,26626,24716,22828
31,Vermont,3714,1278,1996,3410,5674
32,Virginia,221038,15052,16841,18174,19834
33,Connecticut,106740,17569,23644,31316,42365
34,Iowa,214792,20171,15287,12399,11070
35,Louisiana,221160,15506,14943,15190,15052
36,Ohio,363304,58146,63110,67859,72565
37,Michigan,340964,69054,84705,105575,130673
38,South Dakota,73848,9251,9698,10023,10664
39,Arkansas,146190,13302,14679,16127,17703
40,Delaware,32211,3361,4009,4873,5987
41,Mississippi,143879,9051,8529,8217,8008
42,New Mexico,84148,20808,29861,43903,63791
43,North Dakota,73397,8093,7720,7559,7331
44,Wyoming,29431,6499,7047,7953,8719
45,Alaska,28273,3995,3957,3949,3925
46,Maine,10544,1361,1412,1449,1488
47,Alabama,234080,13301,12526,11900,11506
48,Idaho,93090,8928,8630,8320,8088
49,Montana,56381,9170,10691,11585,12966
50,Puerto Rico,48200,NaN,NaN,NaN,NaN
51,Virgin Islands,1507,NaN,NaN,NaN,NaN
52,Guam,6452,NaN,NaN,NaN,NaN
53,West Virginia,41114,9695,13704,19592,28167
54,Northern Mariana Islands,104,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
