,State,298,304,311,318,325,332,339
0,Washington,130040,15036,17848,21196,24895,28483,30821
1,Illinois,573616,96903,87257,73265,58031,43644,31485
2,California,1032095,60601,77403,97624,120945,144642,163494
3,Arizona,275436,18995,22521,25897,28196,29135,28052
4,Massachusetts,188275,18317,21536,24302,26329,26823,25619
5,Wisconsin,329924,47558,47920,45202,40213,34199,28162
6,Texas,1073590,72514,83531,102671,135150,165764,172114
7,Nebraska,98161,13495,12537,10891,9044,7547,6045
8,Utah,153808,17038,17062,16538,15504,14518,13121
9,Oregon,56880,7072,7726,8585,10034,11613,13351
10,Florida,885201,36649,38423,40879,44402,48321,50704
11,New York,560200,36236,46774,58985,72665,84570,90333
12,Rhode Island,41529,3851,3947,3890,3595,3313,2931
13,Georgia,424989,19161,22263,25681,29293,32384,34277
14,New Hampshire,14682,2477,3379,4588,5986,7499,8516
15,North Carolina,312235,17848,18359,19580,20896,22907,24559
16,New Jersey,279274,25480,30465,35347,39921,43421,44002
17,Colorado,163417,34790,38482,39487,38023,34904,31275
18,Maryland,165930,13498,16109,18580,21069,23041,24938
19,Nevada,120183,11145,12731,13840,14135,13545,12287
20,Tennessee,310937,27967,36663,45772,53285,56966,54204
21,Hawaii,16759,592,434,336,277,275,322
22,Indiana,251597,45678,51946,53882,51760,46008,38592
23,Kentucky,137586,17801,20700,23285,25469,26249,25816
24,Minnesota,223581,48489,53052,52307,46954,39190,31066
25,Oklahoma,154128,20080,26634,33102,37842,39409,37343
26,Pennsylvania,268696,39624,51007,62783,73111,80182,82225
27,South Carolina,195507,9575,10992,12567,14050,15537,16664
28,District of Columbia,18977,1119,1391,1707,2095,2477,2850
29,Kansas,117564,17154,20692,23412,24566,23992,21907
30,Missouri,244541,34566,39355,41855,41642,39192,35272
31,Vermont,2889,676,1227,2032,2766,3215,3463
32,Virginia,201960,10258,10435,10896,11730,12716,13846
33,Connecticut,88645,12783,15291,17566,19393,20280,19782
34,Iowa,186314,34584,37298,35618,30812,24514,18300
35,Louisiana,204513,7354,10947,16222,23013,28944,31078
36,Ohio,298096,52153,59460,65003,67586,67048,63485
37,Michigan,275792,53318,59914,63016,62765,59126,53653
38,South Dakota,65381,9563,11140,11342,9884,7637,5413
39,Arkansas,133040,10548,11666,12485,12883,12682,11720
40,Delaware,28803,2643,3244,3848,4461,4987,5385
41,Mississippi,134309,5915,6457,6851,7291,7670,7720
42,New Mexico,64201,9623,10548,11091,11413,11487,10893
43,North Dakota,63796,8684,8244,7026,5591,4260,3133
44,Wyoming,22494,4283,4808,4767,4337,3712,3041
45,Alaska,23814,2798,3051,3115,3068,2868,2632
46,Maine,8944,1697,2500,4001,6036,7818,8814
47,Alabama,217822,13856,16722,20089,23482,25748,26573
48,Idaho,82245,8696,9199,9084,8710,7992,7035
49,Montana,47158,5901,6221,6247,6029,5579,4972
50,Puerto Rico,42479,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1434,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5924,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,33659,6434,8456,10441,12062,12948,12726
54,Northern Mariana Islands,102,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
