,State,277,283,290,297,304,311,318,325,332
0,Washington,102913,4958,5170,5296,5358,5357,5285,5150,4956
1,Illinois,378958,33201,35096,34075,30635,25659,20228,15200,11011
2,California,906596,30050,32892,35168,36661,37215,36769,35367,33147
3,Arizona,238163,6494,6458,6140,5589,4892,4134,3391,2715
4,Massachusetts,150565,6704,7376,7777,7836,7542,6942,6132,5221
5,Wisconsin,198166,22978,17556,11436,6687,3662,1934,1002,514
6,Texas,892006,39957,38654,35062,29978,24354,18971,14298,10509
7,Nebraska,63797,5362,4201,2955,1921,1187,710,416,241
8,Utah,104882,9776,9567,8732,7507,6150,4796,3615,2648
9,Oregon,42101,2508,2550,2555,2539,2497,2431,2345,2241
10,Florida,778636,25115,25650,24592,22335,19277,15914,12664,9783
11,New York,495464,11497,12132,12551,12812,12869,12728,12394,11889
12,Rhode Island,30118,2125,1992,1714,1369,1027,736,510,344
13,Georgia,350923,10610,10502,9876,8852,7594,6275,5023,3920
14,New Hampshire,10328,671,733,793,850,901,944,978,1001
15,North Carolina,260099,14818,14598,13844,12775,11464,10036,8598,7229
16,New Jersey,228468,9041,10059,10646,10677,10143,9147,7867,6494
17,Colorado,95066,9965,11408,12482,13031,12955,12255,11062,9565
18,Maryland,140279,4661,4778,4800,4745,4609,4402,4138,3831
19,Nevada,95703,5594,5590,5064,4191,3213,2323,1606,1078
20,Tennessee,247587,17757,16740,13669,9892,6541,4070,2437,1425
21,Hawaii,14672,586,507,396,288,196,129,83,52
22,Indiana,162607,16058,17889,19761,21630,23437,25120,26609,27838
23,Kentucky,96942,9377,10224,11073,11900,12686,13404,14033,14547
24,Minnesota,133802,11645,11798,11350,10439,9193,7795,6398,5111
25,Oklahoma,116736,9099,8843,8087,7049,5875,4716,3673,2792
26,Pennsylvania,198713,11955,12223,12096,11587,10755,9695,8511,7298
27,South Carolina,170678,6274,5963,5488,4923,4314,3699,3117,2586
28,District of Columbia,16767,394,384,368,350,329,306,282,259
29,Kansas,75816,5085,4452,3659,2852,2133,1545,1095,762
30,Missouri,171796,12403,10630,8320,6122,4287,2902,1918,1249
31,Vermont,2073,131,168,214,269,334,408,489,572
32,Virginia,173371,7007,6673,6253,5771,5253,4721,4194,3689
33,Connecticut,66052,3030,3055,2990,2840,2620,2351,2060,1767
34,Iowa,116238,8402,8738,8977,9185,9349,9461,9521,9527
35,Louisiana,179842,3590,3174,2695,2212,1765,1377,1055,798
36,Ohio,198115,17122,19129,20579,21332,21275,20404,18847,16810
37,Michigan,175612,16548,19770,23395,27591,32400,37826,43882,50522
38,South Dakota,39203,5126,4206,2855,1708,939,488,247,124
39,Arkansas,106115,6810,6433,5669,4726,3756,2873,2132,1549
40,Delaware,23961,1001,1012,979,907,809,696,580,473
41,Mississippi,115088,5143,4746,4096,3392,2707,2094,1583,1176
42,New Mexico,41863,5547,6355,6805,6717,6137,5211,4157,3150
43,North Dakota,37719,6005,6454,6625,6493,6086,5465,4720,3943
44,Wyoming,11041,1911,1800,1507,1141,799,531,338,211
45,Alaska,14070,1450,912,442,187,74,29,11,5
46,Maine,6199,251,277,303,329,355,381,405,426
47,Alabama,184355,11845,11704,9950,7419,5000,3143,1888,1105
48,Idaho,59344,6257,5933,4969,3772,2648,1757,1124,702
49,Montana,27880,4724,4252,3473,2623,1863,1266,835,540
50,Puerto Rico,62503,3945,3279,2411,1618,1018,615,363,211
51,Virgin Islands,1346,21,35,59,97,154,237,342,452
52,Guam,4141,521,457,378,296,224,163,117,83
53,West Virginia,21907,1857,1622,1330,1034,773,560,396,276
54,Northern Mariana Islands,88,6,7,7,6,7,6,6,7
55,American Samoa,0,0,0,0,0,0,0,0,0
