,State,355,360,367,374,381
0,Washington,276686,18272,26013,29345,33581
1,Illinois,1033526,48184,57369,63752,69537
2,California,2753739,279401,244477,238773,240534
3,Arizona,627541,75314,72970,76556,80365
4,Massachusetts,432803,45205,44402,47202,56587
5,Wisconsin,551942,21465,22882,25122,27904
6,Texas,1990204,116582,94652,87249,76657
7,Nebraska,176670,6748,10279,11159,11996
8,Utah,307483,21803,25695,29152,33226
9,Oregon,126607,9150,8902,10000,10693
10,Florida,1488586,109426,143571,168330,167582
11,New York,1149771,121000,123846,135082,137974
12,Rhode Island,100607,6247,12738,17512,20030
13,Georgia,764499,62373,59973,60019,64661
14,New Hampshire,52307,5235,5809,6267,6774
15,North Carolina,629124,64754,66145,67107,58794
16,New Jersey,590162,42823,46257,51041,52942
17,Colorado,362825,20289,23283,26577,29260
18,Maryland,309686,23767,24482,26579,27967
19,Nevada,250249,16033,18214,18275,17182
20,Tennessee,657396,41136,47089,44303,40807
21,Hawaii,23748,1435,1576,1827,1874
22,Indiana,567338,37356,40556,44454,49473
23,Kentucky,305706,27209,32086,35230,39123
24,Minnesota,437552,16184,16797,18083,18751
25,Oklahoma,335247,31247,30191,27690,28070
26,Pennsylvania,730773,57487,62498,66405,65251
27,South Carolina,357654,30181,24616,25497,26004
28,District of Columbia,31993,1960,1553,1453,1315
29,Kansas,248646,10907,24114,31291,38269
30,Missouri,436461,23404,28898,30037,29960
31,Vermont,9078,1248,1333,1514,1595
32,Virginia,403386,38831,43366,48749,51480
33,Connecticut,213358,15831,33330,45851,54110
34,Iowa,297774,9818,13948,16585,19151
35,Louisiana,348234,23730,28499,28300,33081
36,Ohio,784957,56008,60328,77527,72583
37,Michigan,567682,19850,28279,31019,34597
38,South Dakota,103499,2998,3342,3897,3986
39,Arkansas,256344,21781,24630,25582,25002
40,Delaware,65827,6430,6604,7175,7789
41,Mississippi,240309,17315,19567,18149,19242
42,New Mexico,157087,9831,10569,12179,12687
43,North Dakota,94830,1467,1812,1986,2074
44,Wyoming,47395,1798,2693,3319,3863
45,Alaska,50394,2553,2721,2891,3654
46,Maine,29611,4216,5574,7185,8804
47,Alabama,404000,26097,24616,26317,30416
48,Idaho,150239,5857,8547,9686,10457
49,Montana,86653,3312,4151,4435,4680
50,Puerto Rico,83468,NaN,NaN,NaN,NaN
51,Virgin Islands,2143,NaN,NaN,NaN,NaN
52,Guam,7423,NaN,NaN,NaN,NaN
53,West Virginia,102282,12758,16325,16616,17097
54,Northern Mariana Islands,128,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
