,State,319,325,332,339,346,353,360,367,374
0,Washington,177447,14269,13328,12350,11572,10878,10318,9907,9555
1,Illinois,787573,65973,62548,59550,56972,54868,53072,51776,50629
2,California,1366673,146290,136062,127702,121085,115670,111272,107725,104866
3,Arizona,364276,40100,38510,36992,35788,34836,34046,33358,32848
4,Massachusetts,256844,29408,29744,29678,29580,29544,29412,29316,29184
5,Wisconsin,441067,27330,26962,26516,26111,25805,25455,25225,24996
6,Texas,1322738,85923,85694,84684,83729,82915,82165,81572,81103
7,Nebraska,139834,14801,14384,13880,13490,13148,12862,12584,12360
8,Utah,215407,20370,20873,20855,20741,20584,20477,20299,20173
9,Oregon,84496,11256,10774,10322,9900,9590,9326,9109,8956
10,Florida,1058074,64414,59074,54393,50499,47275,44630,42562,40750
11,New York,705827,58949,56601,53871,51571,49642,48042,46818,45805
12,Rhode Island,62137,8774,8312,7786,7312,6948,6664,6408,6202
13,Georgia,501405,30052,28815,27468,26307,25266,24472,23880,23388
14,New Hampshire,24771,4555,4918,5137,5283,5375,5440,5475,5482
15,North Carolina,394990,34370,35249,35487,35753,35996,36209,36304,36398
16,New Jersey,368016,33124,31270,29416,27895,26800,25742,24960,24330
17,Colorado,260581,31333,30422,29437,28637,27964,27424,26997,26631
18,Maryland,215027,16816,16233,15557,15017,14567,14219,13904,13682
19,Nevada,168140,17112,16275,15500,14874,14356,13915,13588,13320
20,Tennessee,400594,33926,36484,38011,38928,39487,39880,39986,40046
21,Hawaii,18842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,381617,45306,44624,43842,43122,42592,42091,41694,41316
23,Kentucky,200631,23176,21998,20880,19990,19208,18619,18102,17670
24,Minnesota,350862,41466,43820,45130,45904,46350,46547,46563,46492
25,Oklahoma,216486,23053,23896,24329,24584,24742,24818,24826,24800
26,Pennsylvania,423100,58523,58439,57936,57510,57030,56687,56316,55893
27,South Carolina,232099,15996,15725,15380,15083,14835,14658,14531,14420
28,District of Columbia,23136,1937,1920,1910,1890,1881,1876,1870,1861
29,Kansas,171364,15650,14980,14244,13666,13168,12771,12438,12189
30,Missouri,329420,28192,27097,25976,25052,24227,23602,23124,22674
31,Vermont,5015,817,869,879,884,889,894,891,895
32,Virginia,255053,18524,18042,17320,16766,16280,15934,15594,15346
33,Connecticut,127715,15282,14556,13683,12985,12438,12006,11603,11328
34,Iowa,244691,17784,17342,16815,16398,16090,15815,15564,15356
35,Louisiana,251123,19212,19260,19170,19038,18910,18834,18759,18660
36,Ohio,475024,64570,64774,64796,64737,64576,64238,63939,63622
37,Michigan,426576,54991,54026,52712,51650,50894,50206,49588,49028
38,South Dakota,85991,6145,6130,6088,6030,5974,5924,5856,5816
39,Arkansas,170924,15667,16158,16455,16636,16749,16833,16846,16862
40,Delaware,39912,4500,4394,4284,4196,4118,4062,4026,3986
41,Mississippi,164931,13480,13466,13391,13364,13298,13240,13198,13132
42,New Mexico,108088,12604,12442,12064,11758,11507,11285,11120,10950
43,North Dakota,82981,4881,5014,5041,5045,5023,5009,4972,4943
44,Wyoming,36317,3889,3970,3983,3977,3964,3943,3924,3905
45,Alaska,37036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,13348,1977,2132,2216,2279,2316,2336,2349,2354
47,Alabama,269877,24598,24099,23510,23092,22742,22508,22268,22084
48,Idaho,110510,10934,10464,10008,9642,9318,9061,8878,8697
49,Montana,67875,6912,6972,6905,6848,6775,6734,6661,6611
50,Puerto Rico,56671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,6959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,54997,7404,7419,7360,7310,7271,7241,7210,7189
54,Northern Mariana Islands,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
