,State,271,276,283,290,297
0,Washington,98661,5091,4884,4608,4147
1,Illinois,350744,21264,17083,15352,13790
2,California,879645,22773,21541,21054,22911
3,Arizona,231897,6525,6955,6518,6651
4,Massachusetts,144488,4974,4711,3707,2288
5,Wisconsin,173891,NaN,NaN,NaN,NaN
6,Texas,856948,29922,29530,29058,31334
7,Nebraska,58817,5855,5833,4067,5209
8,Utah,95562,9088,8499,8291,8747
9,Oregon,39794,2805,2978,2653,3700
10,Florida,756727,18400,15483,14107,14142
11,New York,485279,10342,9938,7384,7063
12,Rhode Island,28347,1803,1732,1711,1677
13,Georgia,341310,9534,9495,8719,8892
14,New Hampshire,9746,637,682,675,674
15,North Carolina,247172,14813,12974,11771,12168
16,New Jersey,221205,6692,6356,4498,4493
17,Colorado,86351,6858,6338,5192,5058
18,Maryland,136154,4653,4621,4751,4644
19,Nevada,90843,5041,5001,4018,4161
20,Tennessee,232061,13848,11821,10348,9695
21,Hawaii,14068,673,808,879,1184
22,Indiana,149166,12520,10511,8311,7850
23,Kentucky,88247,8297,8357,7031,7070
24,Minnesota,124439,10416,10185,7923,9272
25,Oklahoma,108073,9183,9736,9052,10414
26,Pennsylvania,188381,10248,9985,7893,5872
27,South Carolina,164609,7401,8335,7340,6848
28,District of Columbia,16395,NaN,NaN,NaN,NaN
29,Kansas,71557,5179,5130,4887,5544
30,Missouri,160437,13489,11461,11569,13104
31,Vermont,1946,148,182,221,172
32,Virginia,166828,7826,7930,7324,7114
33,Connecticut,64021,2975,2979,2826,3176
34,Iowa,108060,7866,7802,6397,7293
35,Louisiana,175982,4080,4420,3688,5002
36,Ohio,183624,13144,11744,10220,10299
37,Michigan,164123,11032,9582,9140,6900
38,South Dakota,33836,5080,4548,3822,4512
39,Arkansas,99597,6418,6570,5410,6357
40,Delaware,23196,1118,1274,1467,1435
41,Mississippi,110592,5686,5333,4308,5101
42,New Mexico,37302,3937,3450,3378,2943
43,North Dakota,32637,4655,3943,3655,3842
44,Wyoming,9311,NaN,NaN,NaN,NaN
45,Alaska,12242,1522,1802,1850,1926
46,Maine,5961,289,380,520,568
47,Alabama,173485,7854,7648,8346,7704
48,Idaho,53790,5269,4910,4088,4892
49,Montana,23390,4686,4200,3370,3423
50,Puerto Rico,57950,NaN,NaN,NaN,NaN
51,Virgin Islands,1335,NaN,NaN,NaN,NaN
52,Guam,3756,NaN,NaN,NaN,NaN
53,West Virginia,20293,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,86,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
