,State,306,311,318,325,332
0,Washington,147537,14623,18908,23014,20435
1,Illinois,664620,84212,95242,78924,108792
2,California,1128219,103251,89878,110720,105290
3,Arizona,302324,27975,26573,25210,24648
4,Massachusetts,208623,19372,16613,23757,24005
5,Wisconsin,379693,51864,53690,54408,55694
6,Texas,1162052,79230,83516,96813,76288
7,Nebraska,115921,16604,19448,19295,15556
8,Utah,179420,16525,11521,16306,16979
9,Oregon,66333,8166,8083,8911,10175
10,Florida,944745,43255,41905,49201,48532
11,New York,602120,37809,36086,36707,35986
12,Rhode Island,50573,6866,5806,7548,12352
13,Georgia,451056,19847,21436,20334,22682
14,New Hampshire,18082,3129,2474,4135,2006
15,North Carolina,339194,22216,24451,24847,24371
16,New Jersey,309588,35613,36147,37677,45394
17,Colorado,202289,35800,44858,49457,47410
18,Maryland,183797,18506,18559,20752,21825
19,Nevada,136227,11321,15357,18005,25445
20,Tennessee,344550,30699,33325,34013,35134
21,Hawaii,17596,537,438,444,431
22,Indiana,300913,52014,55469,69780,78756
23,Kentucky,160232,18896,19035,22239,19835
24,Minnesota,276500,62096,60198,69452,80622
25,Oklahoma,177874,20911,20175,24028,33065
26,Pennsylvania,320158,51282,53761,62192,69458
27,South Carolina,207552,10390,10850,11053,11709
28,District of Columbia,20290,1206,2128,1630,2351
29,Kansas,144792,20000,19885,22568,24579
30,Missouri,280645,30066,36119,32117,32794
31,Vermont,3714,760,1099,1566,4172
32,Virginia,221038,13178,13888,15512,14437
33,Connecticut,106740,18551,18720,23625,19634
34,Iowa,214792,27299,30712,27583,23898
35,Louisiana,221160,20623,22249,36396,33832
36,Ohio,363304,65412,70444,73988,95958
37,Michigan,340964,61517,71673,82707,87903
38,South Dakota,73848,8663,7941,9676,7503
39,Arkansas,146190,11465,11829,11597,13051
40,Delaware,32211,2565,2646,1825,6630
41,Mississippi,143879,8585,8388,9379,8777
42,New Mexico,84148,16764,15973,20661,34328
43,North Dakota,73397,7991,7863,8183,9012
44,Wyoming,29431,6937,7761,6544,8797
45,Alaska,28273,4107,4306,3947,5132
46,Maine,10544,1590,1525,1661,2270
47,Alabama,234080,14030,15887,14689,18060
48,Idaho,93090,9909,10885,10906,9759
49,Montana,56381,7718,9091,7552,8342
50,Puerto Rico,48200,NaN,NaN,NaN,NaN
51,Virgin Islands,1507,NaN,NaN,NaN,NaN
52,Guam,6452,NaN,NaN,NaN,NaN
53,West Virginia,41114,6942,8166,8850,8921
54,Northern Mariana Islands,104,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
