,State,298,304,311,318,325
0,Washington,130040,9498,11264,12775,14042
1,Illinois,573616,75206,90965,104960,116988
2,California,1032095,45285,51942,57742,62249
3,Arizona,275436,14208,16847,19175,21107
4,Massachusetts,188275,13940,16517,18820,20732
5,Wisconsin,329924,51534,59112,65728,70932
6,Texas,1073590,64414,73522,81490,87554
7,Nebraska,98161,13362,15950,18183,20057
8,Utah,153808,18227,21104,23561,25515
9,Oregon,56880,5273,6195,6987,7631
10,Florida,885201,42728,49439,55452,60269
11,New York,560200,21636,25135,28173,30587
12,Rhode Island,41529,4605,5386,6137,6761
13,Georgia,424989,50777,61389,72884,84614
14,New Hampshire,14682,1376,1628,1848,2028
15,North Carolina,312235,21577,23787,25673,26920
16,New Jersey,279274,17874,21244,24246,26749
17,Colorado,163417,24786,30165,35002,39186
18,Maryland,165930,8884,10344,11610,12614
19,Nevada,120183,9701,11400,12861,14067
20,Tennessee,310937,22769,24974,26865,28128
21,Hawaii,16759,767,862,938,991
22,Indiana,251597,32108,38317,43800,48426
23,Kentucky,137586,16086,18422,20491,22095
24,Minnesota,223581,30000,36390,41981,46810
25,Oklahoma,154128,10167,10794,11237,11370
26,Pennsylvania,268696,24402,28573,32302,35340
27,South Carolina,195507,9413,10359,11154,11661
28,District of Columbia,18977,772,881,977,1051
29,Kansas,117564,14475,17110,19563,21613
30,Missouri,244541,25988,30584,34501,37693
31,Vermont,2889,215,252,287,315
32,Virginia,201960,11765,13189,14399,15250
33,Connecticut,88645,8648,10277,11846,13167
34,Iowa,186314,24125,29357,33911,37835
35,Louisiana,204513,5855,6244,6586,6762
36,Ohio,298096,35776,43072,49551,55085
37,Michigan,275792,38679,46917,54284,60549
38,South Dakota,65381,10702,12340,13814,14985
39,Arkansas,133040,9951,11132,12079,12722
40,Delaware,28803,1529,1710,1861,1965
41,Mississippi,134309,7114,7810,8364,8696
42,New Mexico,64201,9238,10913,12422,13687
43,North Dakota,63796,11302,13339,15126,16606
44,Wyoming,22494,4127,4886,5575,6150
45,Alaska,23814,3933,4618,5247,5770
46,Maine,8944,1012,1265,1488,1685
47,Alabama,217822,13051,14405,15547,16318
48,Idaho,82245,9495,10854,12018,12915
49,Montana,47158,8142,9220,10177,10908
50,Puerto Rico,42479,NaN,NaN,NaN,NaN
51,Virgin Islands,1434,NaN,NaN,NaN,NaN
52,Guam,5924,NaN,NaN,NaN,NaN
53,West Virginia,33659,3913,4528,5077,5508
54,Northern Mariana Islands,102,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
