,State,201,206,213,220,227,234,241,248
0,Washington,63647,4366,3867,3241,2689,2189,1768,1418
1,Illinois,196699,10680,9092,7519,6217,5164,4293,3387
2,California,574231,35547,28270,21343,16331,12616,9722,7244
3,Arizona,187523,6601,5296,3984,2965,2229,1675,1279
4,Massachusetts,114532,2206,1791,1447,1155,925,747,581
5,Wisconsin,61061,5176,4706,3979,3366,2784,2298,1848
6,Texas,509581,37347,31816,26721,22203,18487,15300,12313
7,Nebraska,28696,1447,1236,1003,813,663,540,430
8,Utah,44390,2665,2295,1894,1577,1274,1029,827
9,Oregon,21488,1995,1771,1527,1279,1049,861,712
10,Florida,536961,41217,32577,25118,19241,14806,10934,8086
11,New York,421336,3814,3168,2517,2014,1621,1265,997
12,Rhode Island,19934,349,338,276,228,186,148,118
13,Georgia,219025,22347,19819,16748,14148,11849,9741,7893
14,New Hampshire,6840,166,144,116,94,75,60,48
15,North Carolina,140375,9512,8158,6866,5682,4633,3721,3019
16,New Jersey,185031,2143,1707,1373,1091,864,688,549
17,Colorado,51020,2680,2319,1933,1586,1268,1030,834
18,Maryland,96258,5084,4111,3395,2804,2269,1836,1460
19,Nevada,56972,5364,4596,3881,3261,2680,2230,1852
20,Tennessee,123914,13928,12112,10381,8712,7214,5845,4874
21,Hawaii,3638,1332,1479,1520,1458,1358,1223,1073
22,Indiana,74992,6889,5889,4961,4147,3431,2869,2328
23,Kentucky,35254,3351,3013,2500,2071,1704,1388,1114
24,Minnesota,61516,5133,4342,3695,3139,2577,2107,1731
25,Oklahoma,43963,4130,3523,2787,2195,1692,1288,945
26,Pennsylvania,124221,4319,3566,2896,2363,1934,1545,1245
27,South Carolina,101159,6949,5810,4622,3688,2924,2296,1784
28,District of Columbia,12807,461,356,292,238,192,157,127
29,Kansas,31183,2037,1859,1569,1291,1062,875,715
30,Missouri,60359,6974,5454,4316,3307,2518,1891,1440
31,Vermont,1462,32,26,20,16,12,10,7
32,Virginia,100749,6824,5965,4969,4094,3351,2696,2203
33,Connecticut,50567,205,181,134,99,72,53,38
34,Iowa,49165,3063,2594,2135,1686,1314,1037,808
35,Louisiana,131961,11955,9275,7823,6481,5346,4259,3424
36,Ohio,101731,6567,5480,4391,3479,2743,2167,1714
37,Michigan,97306,4176,3562,2950,2427,2004,1622,1326
38,South Dakota,9663,704,581,497,411,343,280,223
39,Arkansas,50028,4520,3984,3347,2828,2368,1960,1623
40,Delaware,15634,513,427,353,287,229,183,147
41,Mississippi,67649,4910,4137,3204,2462,1891,1422,1075
42,New Mexico,22444,1215,979,776,622,492,381,300
43,North Dakota,7713,827,771,668,562,463,386,314
44,Wyoming,3042,212,175,145,116,92,74,59
45,Alaska,3774,453,342,273,211,162,123,93
46,Maine,4051,81,59,44,33,24,18,13
47,Alabama,103020,8882,7700,6348,5141,4118,3270,2622
48,Idaho,25104,2419,2334,2029,1730,1439,1207,1009
49,Montana,5017,733,661,536,421,327,251,192
50,Puerto Rico,22821,4540,4265,3878,3420,2975,2523,2135
51,Virgin Islands,547,74,81,73,65,56,47,39
52,Guam,418,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,7757,860,746,643,544,452,374,304
54,Northern Mariana Islands,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
