,State,242,248,255,262,269,276,283
0,Washington,82548,3117,3994,5212,6014,6474,6685
1,Illinois,276443,12525,16195,21204,24784,26647,27464
2,California,786168,22259,30222,41585,49456,53402,55136
3,Arizona,214021,4425,6136,8305,9874,10757,11061
4,Massachusetts,127540,2340,3142,4057,4677,5036,5175
5,Wisconsin,101227,10597,15003,19953,23022,23558,23193
6,Texas,713007,20961,33323,51114,64135,70813,73591
7,Nebraska,41083,2259,2841,3435,3914,4192,4286
8,Utah,63772,5069,8353,12413,15242,16737,17310
9,Oregon,30801,832,852,956,1067,1116,1139
10,Florida,683754,19655,23216,28077,31423,32014,29761
11,New York,449900,4296,5145,6486,7427,7909,8234
12,Rhode Island,23620,291,324,408,460,495,515
13,Georgia,306155,8983,9520,10787,11891,12471,12719
14,New Hampshire,7947,383,501,661,771,804,846
15,North Carolina,199085,7466,7075,7309,7492,7638,7769
16,New Jersey,199762,2217,3780,6052,7641,8371,8715
17,Colorado,64837,3404,6102,9604,12249,13449,13459
18,Maryland,120156,4563,4615,4940,5300,5473,5616
19,Nevada,75804,1752,1913,2007,2068,2086,2124
20,Tennessee,183514,9090,10076,11262,12248,12720,12871
21,Hawaii,11403,598,304,149,71,32,17
22,Indiana,111505,5742,6583,8153,9251,9836,10109
23,Kentucky,61542,4287,4561,5135,5663,5885,5993
24,Minnesota,90017,3870,4540,5534,6256,6484,6519
25,Oklahoma,76807,6068,7019,8152,9014,9283,9410
26,Pennsylvania,154867,6278,9271,13874,16987,17851,17002
27,South Carolina,137708,5951,6403,7538,8412,8851,9008
28,District of Columbia,14955,190,189,200,210,220,222
29,Kansas,52700,3033,4114,5446,6349,6513,6311
30,Missouri,114170,9605,11016,13481,15184,16014,16123
31,Vermont,1715,52,62,73,87,96,102
32,Virginia,140395,7401,7492,8394,9155,9349,9074
33,Connecticut,55527,1292,2069,3069,3728,4065,4258
34,Iowa,80410,4958,6205,8018,9120,9084,8527
35,Louisiana,161219,3263,4387,5908,7069,7557,7689
36,Ohio,144309,6604,6124,6315,6604,6842,6889
37,Michigan,128087,6473,5496,5094,4936,4907,4956
38,South Dakota,18696,1469,1475,1518,1550,1575,1592
39,Arkansas,75723,5336,6670,8152,9093,9642,9803
40,Delaware,19566,847,735,596,533,501,476
41,Mississippi,93364,2119,2125,2265,2420,2499,2537
42,New Mexico,27579,596,589,626,642,655,676
43,North Dakota,17958,1149,1314,1467,1541,1576,1605
44,Wyoming,4872,290,407,543,636,680,714
45,Alaska,6822,85,134,181,220,232,241
46,Maine,5077,215,249,312,356,377,391
47,Alabama,144962,18515,32294,42267,45034,43576,39486
48,Idaho,37491,1354,1845,2404,2798,3015,3051
49,Montana,10299,431,465,538,596,637,648
50,Puerto Rico,41838,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1269,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,2074,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,14062,1297,1465,1733,1939,2097,2144
54,Northern Mariana Islands,68,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
