326,332,339,346,353
1.9974e+05,27280,32980,38377,38128
8.4169e+05,68192,75573,78433,79933
1.5492e+06,2.3234e+05,2.3571e+05,2.33e+05,2.5382e+05
4.0259e+05,43042,45125,47927,50603
2.8573e+05,39836,41488,42361,46933
4.6599e+05,34450,35850,36795,36101
1.4007e+06,1.0966e+05,1.3241e+05,1.5253e+05,1.5765e+05
1.4769e+05,11859,12010,11849,12278
2.3182e+05,19832,21746,24800,25195
92839,12404,15214,17141,17593
1.117e+06,80987,98517,1.1092e+05,1.1743e+05
7.6497e+05,90034,90218,1.0423e+05,1.1311e+05
70818,7263.1,7424.8,6425.5,6504.5
5.3804e+05,48486,52145,60159,64819
30244,7877.5,8598.2,8910.7,8380.8
4.2978e+05,52510,53533,58286,63866
3.965e+05,43263,45829,54858,55855
2.8563e+05,30910,31565,34023,35918
2.3201e+05,24313,27478,32429,35601
1.8395e+05,20111,20059,21463,22743
4.4295e+05,47997,45384,48039,54238
19511,1079.9,1138.5,1626.1,1891.7
4.1954e+05,43534,45727,51200,52298
2.2066e+05,23806,23524,26321,28854
3.754e+05,30069,30733,35176,23448
2.3334e+05,21972,23497,26516,27146
4.8533e+05,75265,77077,79873,74770
2.488e+05,24708,24638,28129,30087
24643,2748.2,3268.3,3658.2,4248.8
1.8846e+05,18391,19676,21636,22258
3.5039e+05,31411,34253,37174,36874
5626,959.2,974.18,1355.7,1549.7
2.7862e+05,14687,14568,14140,14088
1.4676e+05,13700,13782,14042,13304
2.5501e+05,13057,13343,14770,10763
2.6419e+05,18657,19620,19929,20668
5.5346e+05,78441,76216,81021,84480
4.6516e+05,46217,47497,52579,55281
90407,6872.4,6597.4,6513.5,6340.8
1.8425e+05,16395,18041,18924,22009
44876,6343.9,6189.5,6265.2,7513.6
1.7795e+05,16648,17062,19729,20129
1.1836e+05,12642,12544,13870,14973
87590,5305.8,4418.3,4494.3,4043
38907,3007.7,3054.7,2601.6,2231.3
40497,4489.7,4170.2,4750.6,5008.3
15620,3033.9,3673.4,4696,5272.6
2.9284e+05,28008,27581,31603,35725
1.2063e+05,11360,12427,14240,14814
72644,5723.7,6111.3,6501.9,6435.3
61723,7988.3,8361.3,9611,11146
1791,259.57,323.11,438.4,562.43
7079,266.13,299.17,359.81,358.9
62151,9988.6,9779.1,11897,11960
113,11.594,16.265,28.629,36.296
0,0.0068898,0.0068898,0.0068898,0.0068898
