,State,333,339,346,353,360
0,Washington,222600,10767,11010,10343,8930
1,Illinois,900370,47070,45246,44116,43300
2,California,1884033,336863,365039,366783,361632
3,Arizona,453597,41403,40940,39623,38728
4,Massachusetts,323531,31552,31572,31777,30399
5,Wisconsin,492724,22488,22037,21690,20946
6,Texas,1593471,109008,112764,116037,115360
7,Nebraska,156382,6840,6195,5949,6018
8,Utah,250964,15478,14866,14687,13675
9,Oregon,102930,8441,8053,8053,8044
10,Florida,1201566,75352,78664,81408,81278
11,New York,848042,71373,71542,70260,68224
12,Rhode Island,77812,5708,5496,5267,5208
13,Georgia,587918,50017,53885,56715,56148
14,New Hampshire,36542,5681,5682,5715,5783
15,North Carolina,479168,45258,45524,46126,44239
16,New Jersey,432592,31343,29352,27972,26492
17,Colorado,308890,18356,16250,15000,14110
18,Maryland,250808,15017,14220,13716,13496
19,Nevada,203945,15437,14642,13652,13155
20,Tennessee,519687,74700,74844,73541,74244
21,Hawaii,20577,1188,1231,1390,1483
22,Indiana,464354,37868,34483,32381,30565
23,Kentucky,242320,17254,16849,16295,15424
24,Minnesota,397319,15691,13702,14018,13104
25,Oklahoma,260838,24809,24095,24704,23969
26,Pennsylvania,559256,57286,56034,54192,52846
27,South Carolina,273406,22069,23221,24002,23489
28,District of Columbia,26601,1692,1646,1676,1728
29,Kansas,203654,11967,11680,11547,10984
30,Missouri,374812,19667,18790,18292,17903
31,Vermont,6443,685,673,702,730
32,Virginia,306848,25392,24929,25013,23941
33,Connecticut,162782,14379,14481,14781,14381
34,Iowa,267329,9277,9189,8578,8482
35,Louisiana,286145,16708,15362,15482,15889
36,Ohio,622806,61888,59400,57615,54199
37,Michigan,496056,26204,24935,23365,22119
38,South Dakota,94727,3136,2903,2761,2856
39,Arkansas,201650,15171,15520,15642,16249
40,Delaware,50616,4620,4681,4533,4342
41,Mississippi,194333,14845,14863,15299,15787
42,New Mexico,129993,8333,7787,7310,7248
43,North Dakota,90035,1867,1669,1874,1939
44,Wyoming,41662,1917,1862,1873,1901
45,Alaska,43871,2200,2162,2000,1759
46,Maine,18946,2831,3130,3311,3426
47,Alabama,322452,26986,28692,30043,30260
48,Idaho,129960,8354,8055,7853,7847
49,Montana,77170,3746,3405,3308,3312
50,Puerto Rico,68433,6754,6759,6997,7373
51,Virgin Islands,1921,139,147,156,160
52,Guam,7193,90,106,110,105
53,West Virginia,72342,8456,8452,8548,8900
54,Northern Mariana Islands,116,2,2,2,3
55,American Samoa,0,0,0,0,0
