291,297,304,311,318
1.1601e+05,12245,17278,20805,21729
4.7798e+05,89517,1.0328e+05,1.0504e+05,1.0343e+05
9.6936e+05,45587,47268,59784,69165
2.5738e+05,14284,15249,20608,22846
1.6958e+05,14150,16791,19631,19653
2.6313e+05,47919,47813,47273,47052
9.8506e+05,81081,89514,1.0816e+05,1.1454e+05
82395,15149,16042,15808,15625
1.3024e+05,21788,24049,25689,25497
49587,6016.1,8522.5,10704,12507
8.3708e+05,39989,41112,43376,48459
5.2561e+05,22001,28336,33295,37232
36380,3695.9,3880.9,4093.9,4629
3.7183e+05,24806,25457,28143,29009
12241,1502.1,2041.5,2499.5,2870.6
2.9125e+05,20250,20413,22124,22738
2.5258e+05,19992,22565,23872,27420
1.2797e+05,27829,32627,36889,39171
1.5292e+05,9719.7,11789,14652,15464
1.0875e+05,9974.6,11582,14388,15824
2.7822e+05,23600,24534,25780,26722
15819,796.24,775.02,914.59,1116.3
2.0572e+05,33718,40052,45657,47066
1.1966e+05,14820,16800,19095,24112
1.7495e+05,38669,44622,44691,44598
1.3175e+05,11178,12283,13585,14507
2.3249e+05,24952,26713,32766,33973
1.8474e+05,8567.8,9520.5,9949.2,10528
17891,773.95,832.47,1163.8,1098.4
94715,16438,19686,22484,22907
2.0894e+05,29340,36679,42188,43114
2347,206.93,211.85,208.75,218.41
1.9087e+05,11702,12157,12962,13622
78125,6703.6,7406.8,8536.6,8187.4
1.5025e+05,26160,26166,25783,25556
1.867e+05,5420.6,5598.6,6179.2,6478.2
2.4573e+05,37938,46152,50902,61947
2.2907e+05,37716,45963,53336,60811
53976,7272.7,7351.9,6997.4,6962.9
1.2083e+05,10661,12346,15507,18436
26258,1531.4,1812.4,2256,2479.7
1.2589e+05,6154.7,6010.6,6155,6127.7
53671,7817.8,9393.7,11604,12882
53204,6264.9,6000.9,5894.1,5939.6
16597,3659,3732.6,3873.4,3940.8
19306,3583.9,3806.5,4457.7,4870
7600,1315.8,1569.8,2473.2,2890.4
2.0248e+05,11177,11238,12183,13564
72312,9572.4,10607,11721,12823
38948,8324.6,8729.6,8451.9,8549.1
69862,4557.5,4146.2,4373,5522.8
1390,41.054,43.981,43.761,43.68
5077,562.64,597.14,614.52,632.22
27609,3919.6,4585.3,5091.1,5352
98,5.2392,5.6916,5.2366,5.3842
0,0.064201,0.10781,0.10101,0.08465
