,State,326,332,339,346,353,360,367,374,381
0,Washington,202063,22307,23914,24942,25890,26809,27419,27790,28040
1,Illinois,848904,60652,55721,52828,49262,45825,42631,39462,36446
2,California,1585378,216549,252127,267527,291766,312369,330916,348637,365318
3,Arizona,408442,46291,51458,51635,52825,54333,55548,56383,56897
4,Massachusetts,290578,36184,39818,42145,44642,46941,48948,50593,51822
5,Wisconsin,468956,28178,26743,27241,26893,26364,25695,24994,24261
6,Texas,1481899,92680,94187,91936,90308,88671,86867,84741,82634
7,Nebraska,148861,10427,9906,9806,9552,9224,8870,8508,8137
8,Utah,233904,21465,22559,21497,20954,20597,20243,19859,19440
9,Oregon,93853,10585,11081,10875,10844,10867,10883,10877,10849
10,Florida,1125931,69839,73053,72026,71637,71215,70605,69645,68480
11,New York,774767,73931,86074,98297,110826,122141,132640,142350,149673
12,Rhode Island,70818,9239,9521,9291,9168,9037,8861,8640,8373
13,Georgia,542838,39397,42868,45124,47395,49797,52175,54472,56609
14,New Hampshire,30956,5932,6483,6522,6753,7019,7273,7526,7760
15,North Carolina,436595,41770,45514,46818,48917,51241,53575,55860,58066
16,New Jersey,400650,35424,36578,36747,36808,36570,36035,35196,34115
17,Colorado,288193,29580,29383,29472,29321,29017,28585,28033,27433
18,Maryland,234647,20278,20864,20219,19895,19644,19360,19023,18630
19,Nevada,186833,19787,20957,20859,20993,21138,21189,21125,20942
20,Tennessee,454305,42525,45021,47677,50159,52465,54573,56441,58031
21,Hawaii,19588,720,744,780,813,847,882,918,955
22,Indiana,425434,46562,47062,47038,46858,46461,45825,44934,43832
23,Kentucky,223103,23715,25107,25700,26487,27311,28099,28827,29483
24,Minnesota,378823,33013,32011,30942,29795,28590,27336,26048,24741
25,Oklahoma,237668,21388,22267,22401,22699,23029,23321,23568,23762
26,Pennsylvania,495099,74327,79559,80088,80834,80833,79888,78029,75428
27,South Carolina,252206,19705,20969,21383,22057,22781,23474,24129,24735
28,District of Columbia,24874,1970,2088,2099,2161,2226,2288,2344,2393
29,Kansas,188460,17065,16712,16396,16028,15610,15159,14677,14170
30,Missouri,353178,24353,23676,23946,23858,23597,23270,22894,22480
31,Vermont,5753,833,864,875,890,906,922,936,950
32,Virginia,281909,27130,29205,28903,29205,29715,30232,30710,31134
33,Connecticut,146761,19297,20113,20439,20744,20902,20891,20715,20388
34,Iowa,256249,12168,11275,11606,11354,10925,10470,10012,9559
35,Louisiana,268613,18669,20069,20326,20634,20836,20910,20844,20643
36,Ohio,562727,84670,88644,89403,90446,91376,91958,92145,91929
37,Michigan,465159,42418,40498,38191,35794,33311,30761,28236,25778
38,South Dakota,91038,5130,4788,4869,4761,4570,4348,4109,3841
39,Arkansas,185702,15111,15408,15273,15204,15127,15010,14845,14633
40,Delaware,45460,4908,5452,5479,5641,5858,6074,6271,6463
41,Mississippi,179447,14659,15597,15620,15804,15994,16111,16136,16069
42,New Mexico,119800,12046,11848,10841,10074,9376,8701,8036,7389
43,North Dakota,87871,4523,4126,4135,3983,3771,3549,3331,3119
44,Wyoming,39360,3125,2881,2712,2528,2347,2172,2006,1850
45,Alaska,41143,5008,5318,4977,4818,4715,4611,4504,4390
46,Maine,15923,2328,2428,2541,2654,2767,2879,2988,3095
47,Alabama,295631,25797,27344,26995,27029,27141,27174,27085,26867
48,Idaho,121179,10998,11081,11112,11106,11062,10979,10864,10709
49,Montana,73303,5659,5432,5257,5058,4849,4636,4423,4211
50,Puerto Rico,62431,5644,5768,5850,5937,6015,6081,6134,6175
51,Virgin Islands,1791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,63217,8817,9130,8970,8954,8935,8870,8756,8597
54,Northern Mariana Islands,113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
