,State,194,199,206,213,220,227,234
0,Washington,58715,5451,5440,5415,5377,5325,5261
1,Illinois,184522,301,169,94,51,28,14
2,California,516851,71679,73540,74537,74848,74388,73332
3,Arizona,179497,15846,13788,11786,9918,8231,6737
4,Massachusetts,112490,70,37,19,10,5,2
5,Wisconsin,55328,4851,4080,3371,2739,2190,1725
6,Texas,456624,74162,76450,77856,78314,77828,76426
7,Nebraska,26956,510,312,189,111,65,38
8,Utah,41529,4144,4070,3959,3814,3639,3439
9,Oregon,19366,2596,2731,2861,2994,3123,3253
10,Florida,491884,74245,72155,69234,65622,61524,57070
11,New York,416843,248,121,58,28,13,6
12,Rhode Island,19246,19,10,6,3,1,1
13,Georgia,195435,21828,20639,19387,18095,16786,15493
14,New Hampshire,6660,26,16,10,7,3,3
15,North Carolina,130030,18075,19341,20456,21374,22061,22486
16,New Jersey,182614,70,36,18,9,4,2
17,Colorado,47950,1727,1121,715,448,277,169
18,Maryland,91144,4174,2670,1637,983,581,339
19,Nevada,51199,6845,6683,6472,6221,5933,5622
20,Tennessee,110636,16855,17057,17113,16968,16676,16242
21,Hawaii,2448,152,115,85,64,46,35
22,Indiana,68433,3238,2339,1662,1159,797,540
23,Kentucky,31508,3867,3501,3130,2769,2423,2099
24,Minnesota,56560,2799,1772,1086,653,386,224
25,Oklahoma,38602,5821,5835,5822,5778,5707,5605
26,Pennsylvania,118894,533,321,190,110,63,36
27,South Carolina,92951,12199,11972,11614,11146,10584,9955
28,District of Columbia,12313,193,114,65,38,20,12
29,Kansas,28432,1398,1007,712,495,339,228
30,Missouri,53214,9841,10045,10185,10265,10281,10230
31,Vermont,1427,7,4,3,3,1,1
32,Virginia,93106,4376,2961,1962,1277,818,516
33,Connecticut,50062,61,33,18,9,4,3
34,Iowa,45905,1430,926,588,368,226,137
35,Louisiana,120846,11536,10494,9475,8493,7566,6704
36,Ohio,93963,6471,5433,4500,3681,2979,2378
37,Michigan,92374,2086,1339,847,527,324,196
38,South Dakota,9020,229,186,149,119,93,73
39,Arkansas,44597,6083,6381,6618,6787,6881,6895
40,Delaware,15055,171,99,57,32,18,9
41,Mississippi,61125,8767,8837,8815,8694,8470,8162
42,New Mexico,21130,1343,1089,867,679,524,399
43,North Dakota,6785,306,200,127,80,50,30
44,Wyoming,2848,239,220,202,184,167,150
45,Alaska,3341,757,834,909,987,1065,1141
46,Maine,3970,70,53,40,30,21,16
47,Alabama,92661,14415,14702,14775,14632,14270,13720
48,Idaho,21670,3190,3024,2849,2667,2479,2291
49,Montana,4233,637,577,519,464,410,360
50,Puerto Rico,18791,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,439,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,375,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,6978,872,860,845,830,816,798
54,Northern Mariana Islands,46,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
