305,311,318,325,332
1.4126e+05,18681,23923,26379,34334
6.4629e+05,1.0412e+05,97905,94843,86324
1.1054e+06,1.1606e+05,1.6225e+05,2.0857e+05,2.2427e+05
2.9533e+05,34778,41501,47076,51539
2.0416e+05,28583,42235,46488,46924
3.7222e+05,59216,60680,60170,57911
1.1288e+06,1.1616e+05,1.3395e+05,1.6294e+05,1.8017e+05
1.1303e+05,18436,18001,17904,17434
1.7398e+05,30456,32823,35269,36015
63668,11019,13401,17134,19685
9.3183e+05,79988,1.0022e+05,1.3393e+05,1.4338e+05
5.9082e+05,46083,50012,53394,59810
48001,7018.5,8276.8,9040.7,9224.8
4.468e+05,32493,42242,52350,63290
17315,4947.7,6477.6,6596,7497.2
3.3226e+05,32185,40292,54385,62967
3.0204e+05,38266,42759,47590,50380
1.9468e+05,46487,51292,58212,61412
1.7997e+05,21510,29604,35867,38951
1.3173e+05,17201,17658,19908,21672
3.3589e+05,37701,41073,45972,56146
17361,799.09,793.98,853.96,1055.7
2.8918e+05,58679,69114,74825,75450
1.5591e+05,28883,32147,40022,42183
2.6295e+05,61116,64152,64918,65407
1.7092e+05,30423,38763,43562,44342
3.0699e+05,52385,69535,74897,81873
2.0502e+05,14922,20427,23463,30048
19961,1521,2047.9,2598.5,2759.6
1.3707e+05,23241,26309,26893,27085
2.7282e+05,41828,46289,49011,51200
3546,1188.1,2191.6,2350.3,2921.4
2.1568e+05,19361,20683,20721,20721
1.0147e+05,16200,17529,18433,19271
2.092e+05,30505,28931,24125,19903
2.1671e+05,25516,31486,34853,37535
3.4329e+05,71903,84205,94851,1.0177e+05
3.2902e+05,80112,90964,1.0592e+05,1.0545e+05
72214,9711.9,9299.1,9198.6,8565.9
1.4382e+05,16066,16992,18702,18723
31321,4091.8,5570.3,5851.9,7019.3
1.424e+05,13843,16881,19469,20930
79440,21259,23506,23764,23738
71540,8784.7,8789.7,8811.7,8546.9
27410,6188.3,5910.1,5948.4,5580.1
27224,4912.4,5016.4,5271.3,5253.6
10123,1511.1,1674,2034.5,2473.4
2.3071e+05,22396,27439,29891,32810
90834,12191,13292,13653,14042
54542,11723,12412,12515,12592
46434,5772.4,7700.1,10164,11091
1491,73.618,121.21,212.24,313.49
6452,558.04,572.52,624.52,657.45
39598,9557,10419,12031,13467
103,4.1311,4.194,2.5275,2.6158
0,0.099693,0.063761,0.063761,0.099693
