,State,166,171,178,185,192,199,206,213,220
0,Washington,36985,2930,2682,2437,2196,1965,1744,1536,1344
1,Illinois,147865,1422,842,485,273,151,81,44,22
2,California,271035,44193,46090,47609,48709,49354,49532,49238,48487
3,Arizona,101455,27599,32000,36231,39952,42826,44563,44986,44074
4,Massachusetts,105442,548,309,171,93,49,27,13,7
5,Wisconsin,32061,2768,2311,1886,1506,1179,906,684,508
6,Texas,205642,43842,46840,49580,51980,53965,55468,56438,56843
7,Nebraska,20046,601,400,260,165,103,63,38,22
8,Utah,25469,4075,4434,4785,5124,5439,5721,5964,6158
9,Oregon,10395,1448,1483,1515,1544,1569,1591,1609,1623
10,Florida,206447,58745,59940,60218,59640,58244,56110,53351,50097
11,New York,397649,3444,1770,895,447,220,108,52,25
12,Rhode Island,16991,217,125,70,39,21,11,6,3
13,Georgia,97064,14583,14210,13735,13175,12545,11861,11137,10389
14,New Hampshire,5914,103,73,49,33,21,14,8,6
15,North Carolina,76609,12208,13733,15336,16993,18667,20318,21897,23355
16,New Jersey,173611,474,254,135,70,36,18,10,4
17,Colorado,34240,1205,825,552,361,232,147,91,56
18,Maryland,69904,1335,918,615,403,258,162,101,61
19,Nevada,22909,4870,4914,4925,4904,4851,4769,4657,4522
20,Tennessee,52039,10971,11480,11847,12131,12327,12432,12440,12354
21,Hawaii,1030,43,26,17,10,6,3,2,2
22,Indiana,48524,2028,1475,1048,730,497,333,218,142
23,Kentucky,17152,1350,1261,1163,1062,958,856,758,662
24,Minnesota,38569,2189,1491,983,633,399,245,149,88
25,Oklahoma,16362,2360,2320,2276,2226,2169,2109,2045,1977
26,Pennsylvania,95100,3334,2171,1381,859,525,316,186,109
27,South Carolina,46380,9523,8542,7479,6405,5372,4417,3566,2830
28,District of Columbia,10515,159,101,63,38,22,14,7,4
29,Kansas,16638,1122,738,474,299,183,112,66,39
30,Missouri,24211,2604,2393,2173,1959,1751,1550,1361,1184
31,Vermont,1251,12,8,5,4,2,1,1,0
32,Virginia,66102,2887,2135,1535,1079,741,500,330,215
33,Connecticut,46976,254,147,82,45,25,14,7,3
34,Iowa,31758,1639,1102,721,460,288,177,106,63
35,Louisiana,66327,5946,4717,3686,2839,2158,1619,1200,879
36,Ohio,57956,13168,11492,9625,7918,6396,5088,3983,3073
37,Michigan,73267,2128,1410,913,579,361,222,134,80
38,South Dakota,7105,314,259,209,167,131,102,77,59
39,Arkansas,24253,4525,4841,5107,5313,5447,5508,5490,5399
40,Delaware,12293,517,325,197,118,70,39,23,13
41,Mississippi,31257,4512,4269,3979,3656,3315,2966,2622,2290
42,New Mexico,13507,1181,965,769,600,460,345,255,185
43,North Dakota,3849,257,179,121,80,51,33,20,12
44,Wyoming,1675,195,179,162,146,132,117,104,91
45,Alaska,1162,126,119,112,104,98,90,85,78
46,Maine,3423,184,156,129,105,83,66,51,39
47,Alabama,44878,8224,9026,9820,10587,11304,11947,12490,12914
48,Idaho,8052,1621,1487,1358,1237,1121,1015,913,822
49,Montana,1249,185,149,118,94,74,58,45,35
50,Puerto Rico,8585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,3442,395,380,364,348,332,314,297,279
54,Northern Mariana Islands,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
