,State,284,290,297,304,311
0,Washington,108315,5546,5959,6366,6758
1,Illinois,423527,17972,18088,18060,17880
2,California,935878,9611,7622,5929,4517
3,Arizona,247473,7241,8073,8999,10020
4,Massachusetts,159707,7650,8812,10097,11493
5,Wisconsin,241422,42034,50268,56784,60150
6,Texas,945828,31847,30791,29485,27952
7,Nebraska,71666,8100,9103,9995,10680
8,Utah,116510,13972,15422,16600,17364
9,Oregon,45429,3307,3637,3981,4335
10,Florida,807412,18396,18019,17549,16998
11,New York,509735,15152,17063,19080,21173
12,Rhode Island,32874,3934,5190,6653,8203
13,Georgia,361982,6271,5728,5215,4735
14,New Hampshire,11214,1123,1425,1812,2307
15,North Carolina,276692,12041,11874,11624,11297
16,New Jersey,239629,7104,7684,8255,8807
17,Colorado,109910,11799,14085,16614,19304
18,Maryland,146145,2760,2588,2422,2263
19,Nevada,101477,2152,1934,1718,1506
20,Tennessee,261426,5773,5147,4571,4044
21,Hawaii,15367,530,504,477,452
22,Indiana,182108,9398,9462,9452,9365
23,Kentucky,108642,5882,5734,5544,5319
24,Minnesota,150672,9830,10360,10849,11276
25,Oklahoma,124111,8599,8512,8311,8001
26,Pennsylvania,214416,6865,6857,6825,6768
27,South Carolina,178023,5595,5249,4862,4442
28,District of Columbia,17369,225,207,190,173
29,Kansas,90290,5650,5639,5558,5411
30,Missouri,188325,13809,13921,13796,13431
31,Vermont,2196,57,60,62,65
32,Virginia,182392,5078,4809,4540,4273
33,Connecticut,71207,2675,2980,3309,3661
34,Iowa,130974,4852,4115,3451,2865
35,Louisiana,187720,1877,1668,1481,1316
36,Ohio,219000,6726,6485,6242,5998
37,Michigan,197406,10690,11500,12360,13266
38,South Dakota,47324,6762,7071,7054,6703
39,Arkansas,113057,5523,5361,5125,4826
40,Delaware,25126,1276,1340,1397,1443
41,Mississippi,120500,386,280,204,149
42,New Mexico,47232,14860,25329,42410,65890
43,North Dakota,45043,6578,6681,6411,5829
44,Wyoming,13723,3445,4421,5476,6457
45,Alaska,16705,2284,2607,2903,3146
46,Maine,6711,286,300,315,330
47,Alabama,194458,7008,6787,6508,6178
48,Idaho,65088,7248,7803,8146,8244
49,Montana,33495,9800,11922,13666,14576
50,Puerto Rico,34541,3824,3749,3648,3523
51,Virgin Islands,1376,NaN,NaN,NaN,NaN
52,Guam,4628,NaN,NaN,NaN,NaN
53,West Virginia,24883,2153,2314,2477,2639
54,Northern Mariana Islands,96,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
