,State,288,297,304,311,318,325,332
0,Washington,112550,6700,7461,8037,8422,8632,8785
1,Illinois,453738,74697,94297,102226,98138,95439,94470
2,California,956854,36127,38670,40291,40850,41078,41400
3,Arizona,252768,11397,12529,12767,12446,11811,11201
4,Massachusetts,165161,13339,15064,14656,13856,13610,13057
5,Wisconsin,263571,35345,37410,38299,38035,37126,35833
6,Texas,981188,57438,62819,64485,64229,63647,62979
7,Nebraska,78012,11059,12936,14006,14305,14285,14004
8,Utah,124292,14919,16803,17899,18660,19219,19685
9,Oregon,47839,4293,4775,5090,5212,5233,5228
10,Florida,827380,38188,41469,42312,41994,40763,39624
11,New York,518812,18262,20656,22163,22861,23301,23685
12,Rhode Island,35750,3126,3325,3322,3163,3003,2853
13,Georgia,399625,13293,14301,14969,15352,15504,15595
14,New Hampshire,11808,1027,1089,1088,1053,1003,947
15,North Carolina,285661,16514,16787,16714,16431,16044,15502
16,New Jersey,247219,15552,18013,19011,18948,18692,18328
17,Colorado,121006,27063,33874,34889,32675,31862,30952
18,Maryland,149964,7168,7938,8402,8655,8874,9059
19,Nevada,105360,7571,8287,8631,8730,8592,8305
20,Tennessee,271771,19611,19886,19582,18951,18226,17463
21,Hawaii,15785,557,572,592,615,640,667
22,Indiana,196176,29522,34946,37190,36507,35108,33798
23,Kentucky,115277,15612,17551,18076,17833,17261,16792
24,Minnesota,164865,28233,32765,34820,34872,34295,33688
25,Oklahoma,129873,7874,7840,7803,7776,7790,7743
26,Pennsylvania,225698,22108,25563,27004,27045,27101,26504
27,South Carolina,181639,7212,7465,7648,7737,7752,7769
28,District of Columbia,17682,664,725,767,792,803,815
29,Kansas,98766,10663,12189,12960,13358,13585,13599
30,Missouri,200042,17083,18815,20236,21234,22050,22573
31,Vermont,2303,210,238,244,235,224,215
32,Virginia,187202,10296,11287,12092,12778,13450,14133
33,Connecticut,77060,5429,6195,6719,7024,7215,7363
34,Iowa,142491,20203,23541,24840,25068,24839,24476
35,Louisiana,190845,3409,3289,3181,3106,3005,2932
36,Ohio,235170,34683,42503,46134,44396,42738,41515
37,Michigan,218263,42244,53188,55909,52566,50944,51187
38,South Dakota,51151,9966,11027,11234,10866,10442,9827
39,Arkansas,117360,7470,7666,7728,7720,7641,7525
40,Delaware,25753,1097,1135,1167,1192,1200,1209
41,Mississippi,123887,4403,4256,4168,4115,4079,4050
42,New Mexico,51110,9063,10099,9948,9520,9107,8678
43,North Dakota,49837,9780,11079,11484,11221,10715,10019
44,Wyoming,15409,4065,4894,5178,4975,4638,4347
45,Alaska,18174,4062,4933,5344,5261,5084,5028
46,Maine,7260,997,1096,1054,1024,1008,984
47,Alabama,200528,12532,13540,14027,14081,13856,13638
48,Idaho,69579,7428,7647,7637,7417,7057,6672
49,Montana,36968,6302,6363,6278,6135,5963,5833
50,Puerto Rico,36101,4091,4324,4538,4683,4742,4784
51,Virgin Islands,1388,31,33,32,30,28,26
52,Guam,5004,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,26547,3830,4339,4567,4589,4491,4463
54,Northern Mariana Islands,98,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
