,State,284,290,297,304,311
0,Washington,108315,5897,6295,6699,7106
1,Illinois,423527,36513,40719,44959,49222
2,California,935878,34349,37127,39940,42776
3,Arizona,247473,8042,8798,9561,10329
4,Massachusetts,159707,7818,8618,9424,10235
5,Wisconsin,241422,34786,38222,42322,45862
6,Texas,945828,45295,47069,48885,50731
7,Nebraska,71666,7620,8351,9089,9832
8,Utah,116510,12680,13616,14562,15516
9,Oregon,45429,3180,3347,3517,3689
10,Florida,807412,29323,31747,34198,36667
11,New York,509735,14121,15157,16205,17261
12,Rhode Island,32874,2898,3298,3754,4163
13,Georgia,361982,11286,11610,11945,12287
14,New Hampshire,11214,833,910,989,1067
15,North Carolina,276692,18132,19500,20884,22278
16,New Jersey,239629,10271,11411,12559,13714
17,Colorado,109910,10748,12049,13361,14680
18,Maryland,146145,5298,5475,5657,5842
19,Nevada,101477,6499,7146,7798,8455
20,Tennessee,261426,20496,22445,24413,26395
21,Hawaii,15367,570,524,479,434
22,Indiana,182108,17408,19276,21161,23056
23,Kentucky,108642,10709,11536,12371,13214
24,Minnesota,150672,13749,14982,16226,17478
25,Oklahoma,124111,11143,11650,12168,12693
26,Pennsylvania,214416,14447,15828,17222,18625
27,South Carolina,178023,7396,7371,7352,7338
28,District of Columbia,17369,488,506,526,545
29,Kansas,90290,6715,7080,7568,7953
30,Missouri,188325,15339,15892,16458,17034
31,Vermont,2196,137,157,177,197
32,Virginia,182392,8410,8614,8825,9042
33,Connecticut,71207,4242,4731,5282,5770
34,Iowa,130974,9913,10391,10877,11371
35,Louisiana,187720,4771,4988,5208,5430
36,Ohio,219000,18247,20200,22170,24152
37,Michigan,197406,17703,19661,21636,23624
38,South Dakota,47324,7091,7869,8654,9442
39,Arkansas,113057,8353,8698,9051,9409
40,Delaware,25126,1141,1168,1196,1224
41,Mississippi,120500,6513,7013,7519,8030
42,New Mexico,47232,5875,6772,7675,8581
43,North Dakota,45043,6916,7657,8404,9155
44,Wyoming,13723,2427,2758,3090,3424
45,Alaska,16705,2123,2373,2625,2878
46,Maine,6711,271,271,272,273
47,Alabama,194458,12459,13555,14665,15783
48,Idaho,65088,7717,8585,9460,10340
49,Montana,33495,6423,7219,8020,8826
50,Puerto Rico,34541,NaN,NaN,NaN,NaN
51,Virgin Islands,1376,NaN,NaN,NaN,NaN
52,Guam,4628,NaN,NaN,NaN,NaN
53,West Virginia,24883,2350,2501,2653,2806
54,Northern Mariana Islands,96,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
