,State,208,213,220,227,234,241,248,255,262
0,Washington,67721,3877,3641,3309,2886,2517,2258,2092,1986
1,Illinois,209185,11514,11294,10981,10585,10132,9764,9498,9307
2,California,629415,46873,42973,37524,32604,28719,25789,23599,21946
3,Arizona,194005,5365,4142,3240,2513,1973,1606,1369,1215
4,Massachusetts,116561,264,159,115,93,78,68,61,55
5,Wisconsin,66196,4012,3565,3142,2753,2454,2239,2085,1970
6,Texas,561110,28771,24038,20219,17531,15633,14242,13183,12355
7,Nebraska,30563,1308,1159,1085,1010,933,873,830,798
8,Utah,46894,1728,1472,1261,1086,943,825,727,646
9,Oregon,23451,1765,1642,1558,1499,1456,1424,1399,1379
10,Florida,576094,29367,24341,19842,16441,14141,12564,11445,10625
11,New York,425916,3635,3450,3305,3189,3094,3015,2949,2891
12,Rhode Island,20572,184,178,174,170,167,164,161,159
13,Georgia,238861,16184,12934,10851,9535,8662,8049,7597,7254
14,New Hampshire,7004,133,122,114,109,105,102,100,98
15,North Carolina,150163,7343,6539,5911,5390,4979,4654,4392,4176
16,New Jersey,187767,2481,2340,2202,2068,1941,1826,1725,1637
17,Colorado,53351,2234,1960,1755,1600,1485,1402,1341,1295
18,Maryland,100715,4299,4169,4073,3931,3797,3698,3623,3565
19,Nevada,61967,4391,3650,3021,2503,2083,1747,1478,1262
20,Tennessee,134744,8778,7525,6660,5935,5370,4957,4651,4418
21,Hawaii,5215,1692,1428,1055,716,462,290,180,113
22,Indiana,81006,5686,5501,5251,4964,4705,4498,4336,4207
23,Kentucky,39691,1922,1607,1445,1342,1248,1164,1097,1044
24,Minnesota,65716,4017,3591,3215,2900,2643,2435,2269,2136
25,Oklahoma,48711,2601,2178,1936,1749,1548,1379,1252,1158
26,Pennsylvania,129647,4267,3955,3737,3553,3373,3224,3110,3022
27,South Carolina,106953,4858,3892,3254,2829,2538,2331,2180,2066
28,District of Columbia,13273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,34614,1419,1280,1203,1079,947,849,777,724
30,Missouri,69225,5448,4977,4731,4529,4263,3981,3734,3542
31,Vermont,1527,22,20,18,16,14,13,12,11
32,Virginia,107421,4804,4116,3598,3208,2916,2703,2549,2435
33,Connecticut,51267,234,202,184,171,162,154,147,141
34,Iowa,52829,2687,2539,2422,2249,2039,1855,1716,1615
35,Louisiana,138485,6018,4797,4006,3452,3037,2735,2522,2373
36,Ohio,109062,5194,4279,3631,3178,2856,2621,2446,2312
37,Michigan,102749,3983,3577,3291,3089,2944,2838,2757,2695
38,South Dakota,10360,647,690,687,642,596,560,534,516
39,Arkansas,53077,3311,2813,2451,2194,2007,1866,1758,1674
40,Delaware,16536,529,495,469,449,435,424,415,409
41,Mississippi,72412,3323,2494,2027,1748,1568,1443,1350,1280
42,New Mexico,23500,877,721,618,550,502,467,441,421
43,North Dakota,8647,1069,1236,1246,1060,823,644,538,482
44,Wyoming,3331,159,131,111,96,86,80,74,71
45,Alaska,4309,481,431,391,357,328,303,281,262
46,Maine,4197,117,121,127,123,114,108,103,99
47,Alabama,109004,5118,3737,2951,2491,2204,2013,1878,1777
48,Idaho,27937,2148,1771,1485,1268,1108,992,905,838
49,Montana,5792,483,512,511,457,408,374,350,333
50,Puerto Rico,26760,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,760,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,577,40,21,10,4,2,0,0,0
53,West Virginia,8641,667,600,548,508,481,461,445,433
54,Northern Mariana Islands,54,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0
