375,381,388,395,402
3.116e+05,14752,13746,13294,11248
1.1239e+06,30335,31295,28098,26694
3.3109e+06,1.3134e+05,1.3059e+05,1.2864e+05,1.2274e+05
7.5338e+05,27223,22744,23672,24776
5.2136e+05,22467,22457,24501,21551
5.91e+05,11738,11014,10255,9932.8
2.3633e+06,1.1088e+05,1.0716e+05,1.0978e+05,1.0834e+05
1.9057e+05,4067,4115.8,3821.5,3666.9
3.4543e+05,9697.9,9542.5,8885.1,8639.3
1.4242e+05,6468.7,6506.6,5898,5090.1
1.7136e+06,72953,76201,78437,69917
1.4087e+06,76409,85289,78056,69123
1.1444e+05,3320.5,3306.8,3298.8,3300.2
9.0586e+05,34500,33887,35211,35830
65362,4591.8,4638.8,5098,4917.8
7.5263e+05,34735,37164,36782,33845
6.9254e+05,32505,33355,33967,32066
3.9502e+05,10393,10726,9928.9,8918.3
3.5273e+05,12095,13733,14125,14118
2.7735e+05,9470.8,8983.9,8234.1,7534.2
7.2474e+05,19108,16948,16385,16236
25994,924.99,979.56,805.92,812.02
6.2496e+05,19830,17942,17182,15550
3.6112e+05,14153,15242,14635,14489
4.6082e+05,8788,8081,8344.2,6463.1
3.8659e+05,12309,12535,12947,12521
8.4248e+05,42145,39874,39364,35561
4.3979e+05,20461,16258,16914,16946
36662,1398.1,1470.1,1465.3,1398.2
2.7696e+05,8500.8,7642.2,7588.8,7459.8
4.7294e+05,11131,11244,10089,9553
11831,872.86,858.7,854.02,859.68
5.0222e+05,36248,36436,33289,33435
2.5002e+05,12368,11159,12210,12607
3.1911e+05,6464.3,6583.3,6185.8,5958.7
3.9728e+05,15187,15272,15120,13640
8.9278e+05,35954,36868,36345,31550
6.1014e+05,15096,14498,14201,11546
1.0807e+05,1283.8,1243.4,998.61,1051.1
2.9439e+05,8891.8,9246.4,9364,8917.3
77551,3105.1,3204.3,3288.7,3414
2.7419e+05,8962.4,8970.8,9441.6,9102.3
1.7354e+05,5554.9,5619.4,5332.9,5317.5
97561,897.11,906.41,777.98,817.93
51704,1323.1,1214.4,955.06,963.34
54216,1388,1252.4,1045.9,1013.9
39168,2655.8,2843.4,3039.9,2759.7
4.5558e+05,15109,14136,14651,14401
1.6268e+05,3777.7,3656.3,3019.5,2891.8
93762,2185.4,2174.1,2188.5,1958.9
93406,4212.9,4126.5,3809,3954.6
2398,79.525,105.29,105.31,107.97
7579,103.9,110.3,107.56,117.06
1.2034e+05,5242.5,6251.1,5972.5,4950.7
132,1.7219,1.5294,1.5162,1.9668
0,0.14045,0.11591,0.13286,0.64789
