319,325,332,339,346
1.7579e+05,20492,22801,24535,26251
7.7998e+05,73258,82520,85984,87944
1.3379e+06,1.8043e+05,2.1103e+05,2.5173e+05,2.54e+05
3.589e+05,35691,38092,43724,43655
2.5202e+05,35478,40809,41078,43701
4.3792e+05,35812,38054,39999,40041
1.3116e+06,1.0226e+05,1.1932e+05,1.5436e+05,1.7115e+05
1.3857e+05,12074,14355,15341,15858
2.1284e+05,20005,22906,24798,24889
83243,14664,18073,22897,24554
1.0496e+06,75959,83057,1.0688e+05,1.223e+05
6.9613e+05,80023,99692,1.1116e+05,1.1426e+05
62137,7872.9,7875.2,8052.6,8662
4.9937e+05,41599,53289,68587,69953
24232,5657,5536.6,7764.1,8075.5
3.8855e+05,41698,41635,52975,61787
3.6199e+05,39527,45077,50855,52732
2.5735e+05,34690,38833,40817,42751
2.1238e+05,22940,27191,35647,39140
1.6563e+05,17806,19914,21017,21565
3.9752e+05,36303,39941,44828,47907
18738,853.88,924.15,1274.7,1425.1
3.7502e+05,43846,48441,51714,55981
1.9806e+05,25248,27493,29502,28866
3.4528e+05,37293,38624,42044,41280
2.1325e+05,22070,22413,25148,27157
4.1564e+05,70998,74900,81440,84452
2.2924e+05,15882,18776,24740,26857
22872,2100.4,2731.8,3711.6,4021.1
1.7136e+05,16979,18719,19788,17413
3.2559e+05,29651,31824,36143,33656
4894,922.78,1099.9,1448.5,1812.1
2.5117e+05,15740,15793,15465,15479
1.2772e+05,18423,20980,22330,21986
2.4339e+05,18304,16782,16121,15017
2.4718e+05,19712,21383,26574,24555
4.6743e+05,68278,68448,74540,74785
4.2658e+05,56903,61301,68449,68389
85304,6401.2,6648.8,6820.8,6307.9
1.6938e+05,14981,15387,17505,19799
39096,5912.3,5987.1,5889.5,6731.9
1.6346e+05,16427,18625,21071,24111
1.0686e+05,12807,13706,14862,15577
82504,5035.8,4784.5,4573.1,3422
35866,3530.8,3608,3849,3748
36271,4926.7,5212.4,5885.5,6630.1
13127,1971.9,2481.5,3167.5,3066.8
2.6759e+05,26004,29506,34171,37780
1.0971e+05,11130,11503,12716,13369
67069,6497.9,6915.4,7216.1,7429.1
55532,5342.1,5110.8,6916.6,7577.3
1633,121.74,153.85,188.38,207.36
6959,347.26,333.92,410.32,410.6
53572,9295.2,9874.8,11207,11709
106,2.3885,2.0844,2.15,2.2019
0,0.064617,0.064617,0.064617,0.064617
