200,206,213,220,227
62523,5972.4,6029.3,6262,6612.5
1.94e+05,13129,13682,14277,14384
5.5439e+05,43818,47891,50154,50454
1.8611e+05,9333.5,10111,10403,11167
1.2071e+05,3348.5,3385.6,3900.3,3979
59933,5866.1,6016.6,5969.8,6067.4
4.9763e+05,67349,60851,60136,61236
28245,1805.7,1826.9,1886,1888.8
43751,3098.1,2976.5,3140.5,3145.2
21010,2815.6,2864.6,3173,3559
5.2658e+05,50596,49586,44137,44590
4.2035e+05,5164.8,5499.3,5389.5,5511
19738,804.13,843.39,860.08,887.63
2.1343e+05,25256,25433,27061,27803
6818,278.15,281.01,296.31,295.27
1.3495e+05,11655,11948,12439,12675
1.8443e+05,3558.6,3473.6,4171.5,4619.7
50306,3382.5,3813.8,4340.6,4599.9
94581,4996.2,5036.1,5463.7,5368.2
55419,7281,7008.3,7001.7,6103.4
1.2059e+05,16288,14241,13957,14460
3346,1364.3,1392,1393.8,1547.8
73287,6109,6514.7,7066.9,7141.5
34578,3971.5,4020.9,4389.8,4641.6
60101,4821.7,4876.1,5248.5,5300.9
43080,5966.8,5909.2,6228,6808.1
1.2267e+05,6912.1,6923,8194.7,8174.3
99460,10533,9571.7,9351.9,9333.7
12653,554.15,560.26,588.22,593.29
30463,2870.4,2943.3,3110.2,3154.5
58021,7005.7,6955.8,7096.3,7403.7
1454,53.848,53.916,63.416,69.979
99189,6666.6,6663,6439.3,6307.7
50320,955.64,934.44,995.88,985.4
48535,3468.7,3776.1,3902.6,4269
1.2875e+05,11345,11065,10054,10186
99969,9279.4,9321.7,9869.6,10046
96191,6268.2,6461.5,7053,7887.5
9477,745.78,772.89,812.87,873.67
48811,7088.2,7030.9,7306.5,7514.1
15502,738.15,765.95,806.66,902.79
66646,7002.1,7292.3,6449,6604.6
22115,1728.8,1825.2,2049.9,2968
7508,908.84,919.52,949.54,932.98
3015,359.83,371.06,462.89,511.31
3613,571.31,732.89,798.18,801.53
4028,134.02,130.35,160.3,168.35
1.0017e+05,11655,11295,11451,11022
24497,4409,4660.5,4676.3,4639.7
4889,1068.3,1298,1443.4,1480.6
21424,2925.3,3020.3,3230.9,3397.1
528,119.79,128.78,144.51,166.6
411,88.655,101.25,113.16,122.09
7563,1094.7,1133.7,1378.3,1570.3
48,6.9871,13.272,18.983,23.573
0,0.21623,0.25396,0.48043,0.74071
