,State,222,227,234,241,248
0,Washington,74635,2441,3314,3274,3253
1,Illinois,236724,9262,11704,11276,11003
2,California,712475,35513,40109,39510,39616
3,Arizona,201835,4476,6340,7529,8542
4,Massachusetts,121018,NaN,NaN,NaN,NaN
5,Wisconsin,75603,4016,4789,4755,4694
6,Texas,632739,31664,37127,36834,36740
7,Nebraska,34287,1389,1771,1708,1704
8,Utah,52107,2151,2704,2743,2766
9,Oregon,26713,1284,1521,1497,1481
10,Florida,623471,16341,19911,20252,21345
11,New York,434756,NaN,NaN,NaN,NaN
12,Rhode Island,21949,650,726,742,761
13,Georgia,270471,13060,15343,15132,15012
14,New Hampshire,7275,214,263,277,285
15,North Carolina,172879,9066,11224,11200,11196
16,New Jersey,191960,NaN,NaN,NaN,NaN
17,Colorado,57404,1735,2471,2492,2491
18,Maryland,108249,NaN,NaN,NaN,NaN
19,Nevada,69228,2905,3631,3672,3669
20,Tennessee,154933,8276,9384,9248,9133
21,Hawaii,8472,1714,2322,2683,3074
22,Indiana,94196,4444,5790,5738,5591
23,Kentucky,48396,3003,3538,3492,3374
24,Minnesota,75864,3713,4388,4204,4089
25,Oklahoma,58733,3710,4300,4226,4144
26,Pennsylvania,138795,2780,4999,5051,5082
27,South Carolina,118992,5093,6652,6828,6875
28,District of Columbia,13992,NaN,NaN,NaN,NaN
29,Kansas,42599,3164,3779,3677,3585
30,Missouri,85635,7192,8568,8829,8963
31,Vermont,1624,NaN,NaN,NaN,NaN
32,Virginia,120575,4683,6152,6017,5951
33,Connecticut,52879,NaN,NaN,NaN,NaN
34,Iowa,65139,4194,4940,4557,4447
35,Louisiana,148193,4205,5469,5698,5886
36,Ohio,123155,4458,6409,6345,6255
37,Michigan,113025,NaN,NaN,NaN,NaN
38,South Dakota,13509,997,1427,1660,1964
39,Arkansas,61224,3169,3811,3822,3776
40,Delaware,17429,566,767,778,779
41,Mississippi,82950,3899,4700,4631,4591
42,New Mexico,25352,754,1152,1186,1205
43,North Dakota,11816,1424,2159,2570,3005
44,Wyoming,3850,177,216,207,201
45,Alaska,5263,374,432,421,408
46,Maine,4529,140,189,190,191
47,Alabama,126058,6557,7933,7949,7782
48,Idaho,32081,1704,1998,1979,1967
49,Montana,7421,698,862,878,885
50,Puerto Rico,33199,NaN,NaN,NaN,NaN
51,Virgin Islands,1134,NaN,NaN,NaN,NaN
52,Guam,1395,NaN,NaN,NaN,NaN
53,West Virginia,10249,629,755,768,757
54,Northern Mariana Islands,56,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
