,State,375,381,388,395,402
0,Washington,4285,205,200,210,218
1,Illinois,21253,632,641,608,582
2,California,40928,3277,3087,2873,2709
3,Arizona,13120,1075,925,773,738
4,Massachusetts,14577,514,451,440,429
5,Wisconsin,6434,260,254,227,201
6,Texas,37074,2424,2499,2543,2574
7,Nebraska,1920,60,60,57,55
8,Utah,1665,93,91,94,95
9,Oregon,1957,86,86,81,79
10,Florida,26479,1460,1470,1255,1227
11,New York,43634,1540,1573,1474,1414
12,Rhode Island,2154,84,80,78,76
13,Georgia,14198,1033,1039,1005,938
14,New Hampshire,1057,64,62,59,60
15,North Carolina,9335,638,614,634,606
16,New Jersey,21484,543,542,546,545
17,Colorado,5640,150,175,221,199
18,Maryland,7127,283,277,269,262
19,Nevada,4270,261,235,206,191
20,Tennessee,9650,617,552,473,411
21,Hawaii,409,47,35,32,30
22,Indiana,9974,323,329,323,303
23,Kentucky,3745,314,314,305,291
24,Minnesota,6268,138,124,114,88
25,Oklahoma,3547,290,273,271,286
26,Pennsylvania,21617,1134,978,885,811
27,South Carolina,7042,417,385,398,386
28,District of Columbia,913,32,31,32,33
29,Kansas,3767,144,123,115,89
30,Missouri,7041,293,261,229,203
31,Vermont,174,11,26,27,27
32,Virginia,6464,414,446,514,550
33,Connecticut,7046,273,261,244,239
34,Iowa,4901,131,122,116,96
35,Louisiana,8859,301,280,277,277
36,Ohio,11175,530,475,463,468
37,Michigan,15525,444,375,312,276
38,South Dakota,1778,59,53,42,38
39,Arkansas,4868,275,265,245,236
40,Delaware,1090,43,42,40,42
41,Mississippi,6045,278,268,249,239
42,New Mexico,3283,175,171,156,136
43,North Dakota,1447,25,26,28,31
44,Wyoming,596,35,32,33,33
45,Alaska,262,26,23,21,21
46,Maine,590,51,55,53,52
47,Alabama,7688,802,745,666,665
48,Idaho,1725,62,58,56,53
49,Montana,1233,98,97,101,95
50,Puerto Rico,1829,64,64,65,66
51,Virgin Islands,24,1,1,1,1
52,Guam,129,2,1,1,1
53,West Virginia,2024,126,122,120,123
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
