,State,354,360,367,374,381
0,Washington,3698,230,260,273,292
1,Illinois,19293,954,931,904,901
2,California,30004,NaN,NaN,NaN,NaN
3,Arizona,10141,773,849,874,926
4,Massachusetts,13151,570,600,629,687
5,Wisconsin,5570,272,291,305,335
6,Texas,30479,1351,1386,1530,1639
7,Nebraska,1760,101,98,96,104
8,Utah,1392,108,114,129,157
9,Oregon,1604,108,116,128,133
10,Florida,22912,956,1082,1239,1400
11,New York,39632,1161,1215,1245,1287
12,Rhode Island,1916,121,147,161,192
13,Georgia,11458,372,473,555,607
14,New Hampshire,869,79,85,89,96
15,North Carolina,7567,482,585,665,718
16,New Jersey,19854,611,621,668,684
17,Colorado,5208,306,304,305,320
18,Maryland,6272,288,293,301,311
19,Nevada,3467,260,249,244,248
20,Tennessee,7785,596,582,578,572
21,Hawaii,308,13,15,17,18
22,Indiana,8985,565,555,548,551
23,Kentucky,2901,213,243,300,350
24,Minnesota,5775,264,251,260,283
25,Oklahoma,2761,215,250,301,364
26,Pennsylvania,17717,1180,1156,1112,1087
27,South Carolina,5811,340,371,427,444
28,District of Columbia,817,23,24,24,23
29,Kansas,3141,334,321,311,287
30,Missouri,6133,347,350,360,365
31,Vermont,156,19,19,19,21
32,Virginia,5383,299,348,407,448
33,Connecticut,6324,280,275,282,290
34,Iowa,4138,197,197,220,245
35,Louisiana,7873,275,283,300,336
36,Ohio,9627,562,570,567,565
37,Michigan,14145,666,674,679,679
38,South Dakota,1585,61,61,61,62
39,Arkansas,4043,271,279,292,298
40,Delaware,972,41,47,56,68
41,Mississippi,5167,253,246,255,257
42,New Mexico,2749,184,185,193,186
43,North Dakota,1352,48,47,45,44
44,Wyoming,489,48,46,42,43
45,Alaska,224,19,22,24,23
46,Maine,432,54,61,65,68
47,Alabama,5334,297,327,356,400
48,Idaho,1534,82,85,88,95
49,Montana,1056,59,62,64,70
50,Puerto Rico,1630,90,89,89,89
51,Virgin Islands,24,1,1,2,2
52,Guam,124,1,1,1,1
53,West Virginia,1582,175,178,180,191
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
