,County,320,325,332,339,346
0,01001,3043,18,15,16,10
1,01003,9821,93,97,76,85
2,01005,1224,5,0,10,5
3,01007,1299,13,12,8,9
4,01009,3324,31,32,26,19
5,01011,714,3,0,2,0
6,01013,1244,3,2,4,3
7,01015,7165,89,79,51,40
8,01017,1915,13,8,9,6
9,01019,1110,8,0,4,1
10,01021,2409,16,13,13,15
11,01023,441,4,0,7,2
12,01025,1679,7,0,8,3
13,01027,971,5,4,5,3
14,01029,826,8,0,1,0
15,01031,2678,26,34,26,20
16,01033,3551,20,0,4,8
17,01035,740,3,1,2,2
18,01037,397,3,1,1,1
19,01039,2374,13,0,5,4
20,01041,747,6,0,3,3
21,01043,5070,39,1,11,16
22,01045,2537,13,11,12,14
23,01047,2385,12,0,9,9
24,01049,5350,38,2,12,14
25,01051,4511,35,28,26,25
26,01053,2111,9,3,6,6
27,01055,7275,69,65,59,47
28,01057,1069,10,11,7,7
29,01059,2700,11,7,10,9
30,01061,1321,7,6,10,6
31,01063,477,4,4,1,1
32,01065,1035,9,9,7,7
33,01067,928,4,0,1,2
34,01069,5705,20,19,38,31
35,01071,3926,41,49,27,19
36,01073,36872,210,151,164,149
37,01075,759,8,7,5,4
38,01077,4662,61,74,43,42
39,01079,1431,12,0,5,6
40,01081,8218,54,0,13,23
41,01083,4808,32,0,10,16
42,01085,839,3,0,0,1
43,01087,787,7,8,6,4
44,01089,15316,179,224,193,159
45,01091,1318,10,10,6,4
46,01093,1558,21,28,13,9
47,01095,7176,71,59,47,40
48,01097,21166,148,109,108,72
49,01099,858,6,0,3,3
50,01101,13069,63,58,55,41
51,01103,7690,29,15,25,32
52,01105,708,3,0,1,2
53,01107,1319,10,11,9,5
54,01109,1668,8,7,9,9
55,01111,1090,10,0,2,4
56,01113,2370,14,0,17,9
57,01115,4815,,,,NaN
58,01117,11687,99,88,75,76
59,01119,623,3,3,2,3
60,01121,3976,28,26,24,17
61,01123,1950,10,4,9,7
62,01125,14294,67,71,78,58
63,01127,4002,24,17,20,15
64,01129,965,5,0,4,3
65,01131,666,4,4,3,1
66,01133,1497,9,0,2,6
67,02013,41,1,2,2,2
68,02016,136,1,2,3,3
69,02020,18811,205,283,450,417
70,02050,1732,37,25,33,35
71,02060,0,0,0,0,0
72,02068,47,,,,NaN
73,02070,106,2,0,2,8
74,02090,3797,36,37,105,144
75,02100,18,0,0,0,2
76,02105,0,,,,NaN
77,02110,913,10,13,28,41
78,02122,3003,40,37,75,74
79,02130,214,,,,NaN
80,02150,502,4,4,7,15
81,02158,472,,,,NaN
