,County,390,395,402,409,416
0,01001,6024,106,123,96,64
1,01003,19136,303,429,316,288
2,01005,2044,28,34,31,27
3,01007,2397,43,34,40,52
4,01009,5973,141,154,173,139
5,01011,1142,11,14,9,11
6,01013,1905,29,32,31,34
7,01015,12725,335,291,381,355
8,01017,3325,39,24,34,37
9,01019,1745,51,56,49,51
10,01021,3739,107,198,199,212
11,01023,543,9,3,6,7
12,01025,3397,35,23,20,33
13,01027,1394,33,31,32,40
14,01029,1336,34,41,39,40
15,01031,5155,74,79,48,52
16,01033,5931,83,81,47,32
17,01035,1052,32,33,36,29
18,01037,840,34,34,28,36
19,01039,3830,76,70,49,28
20,01041,1400,28,27,31,33
21,01043,8802,164,142,165,97
22,01045,4524,75,94,97,72
23,01047,3285,52,43,56,51
24,01049,8355,103,113,133,81
25,01051,9110,106,139,175,91
26,01053,3707,93,71,53,37
27,01055,12966,183,213,139,103
28,01057,1953,43,36,31,34
29,01059,3947,52,34,30,35
30,01061,2350,68,83,132,137
31,01063,852,11,10,13,8
32,01065,2024,33,21,13,13
33,01067,1786,42,34,30,27
34,01069,9919,299,289,274,254
35,01071,6417,114,136,146,148
36,01073,69599,1061,1368,789,816
37,01075,1281,30,24,38,37
38,01077,8476,98,66,53,73
39,01079,2780,55,62,50,58
40,01081,14622,204,165,116,122
41,01083,9190,197,199,175,217
42,01085,1288,30,28,17,31
43,01087,1370,25,36,24,25
44,01089,31593,514,631,595,631
45,01091,2268,18,24,15,23
46,01093,2709,58,48,47,31
47,01095,11105,137,113,92,78
48,01097,34951,637,678,578,541
49,01099,1644,51,39,40,18
50,01101,22008,309,402,263,297
51,01103,13407,217,216,190,185
52,01105,1042,16,15,15,9
53,01107,2194,38,51,34,30
54,01109,2886,40,39,39,34
55,01111,1580,28,32,20,41
56,01113,3946,57,41,71,58
57,01115,8608,196,249,249,195
58,01117,21326,571,738,1018,720
59,01119,969,14,18,11,12
60,01121,7284,161,199,236,276
61,01123,3428,39,22,31,34
62,01125,23505,387,418,385,325
63,01127,6366,109,158,152,200
64,01129,1532,23,29,24,26
65,01131,1193,26,22,17,20
66,01133,2425,45,47,42,41
