,State,396,402,409,416,423
0,Washington,4822,141,120,123,112
1,Illinois,22466,312,268,294,286
2,California,49345,2076,1602,1636,1629
3,Arizona,15505,484,368,394,419
4,Massachusetts,15826,0,0,0,0
5,Wisconsin,6871,91,74,86,86
6,Texas,42162,1437,996,1382,1499
7,Nebraska,2047,35,36,33,33
8,Utah,1852,57,53,65,63
9,Oregon,2155,66,46,72,63
10,Florida,29906,886,842,827,840
11,New York,46812,895,828,830,739
12,Rhode Island,2376,39,40,23,24
13,Georgia,16744,595,558,543,543
14,New Hampshire,1154,27,24,30,21
15,North Carolina,10926,498,384,453,464
16,New Jersey,22858,355,304,313,299
17,Colorado,5892,96,87,97,80
18,Maryland,7715,144,121,138,146
19,Nevada,4872,144,137,139,140
20,Tennessee,11133,339,261,300,286
21,Hawaii,430,13,11,19,20
22,Indiana,12372,372,227,349,298
23,Kentucky,4447,217,185,215,201
24,Minnesota,6500,59,52,58,48
25,Oklahoma,4181,188,153,173,184
26,Pennsylvania,23565,426,350,416,402
27,South Carolina,8324,303,275,300,275
28,District of Columbia,995,26,16,18,18
29,Kansas,4573,119,108,87,74
30,Missouri,8059,686,656,659,657
31,Vermont,197,7,6,7,6
32,Virginia,7331,213,181,225,221
33,Connecticut,7523,129,107,102,107
34,Iowa,5336,135,172,220,111
35,Louisiana,9466,188,152,202,224
36,Ohio,16816,199,161,417,450
37,Michigan,16342,184,156,186,181
38,South Dakota,1863,16,14,16,14
39,Arkansas,5357,165,122,158,161
40,Delaware,1367,26,24,18,27
41,Mississippi,6553,134,113,142,143
42,New Mexico,3624,69,58,58,61
43,North Dakota,1468,13,14,14,14
44,Wyoming,662,19,18,17,17
45,Alaska,289,12,12,12,9
46,Maine,658,18,15,25,23
47,Alabama,9592,516,392,520,497
48,Idaho,1826,54,50,56,55
49,Montana,1342,20,15,19,15
50,Puerto Rico,1979,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2261,39,31,40,35
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
