,County,411,416,423,430,437
0,01001,6364,62,38,24,16
1,01003,19942,188,163,137,113
2,01005,2143,27,27,24,22
3,01007,2464,14,11,8,6
4,01009,6256,91,62,44,33
5,01011,1177,9,6,5,3
6,01013,2017,32,25,20,16
7,01015,13968,420,249,151,93
8,01017,3434,22,19,16,13
9,01019,1783,16,17,17,17
10,01021,3924,48,42,36,30
11,01023,561,10,11,12,13
12,01025,3446,8,4,2,1
13,01027,1462,13,9,6,4
14,01029,1403,19,16,13,11
15,01031,5270,26,23,19,16
16,01033,6012,20,16,13,10
17,01035,1071,7,6,6,5
18,01037,903,18,18,16,14
19,01039,4000,31,25,19,15
20,01041,1473,16,12,9,6
21,01043,9012,67,52,41,33
22,01045,4688,41,34,28,22
23,01047,3427,34,33,31,29
24,01049,8510,43,31,22,16
25,01051,9523,93,61,41,28
26,01053,3796,22,21,18,15
27,01055,13427,122,68,37,21
28,01057,2028,15,8,4,2
29,01059,4009,15,8,4,2
30,01061,2406,12,12,11,9
31,01063,889,7,5,4,3
32,01065,2129,14,7,4,2
33,01067,1838,10,8,6,5
34,01069,10140,59,58,52,45
35,01071,6554,34,21,14,9
36,01073,72082,908,722,586,481
37,01075,1339,11,9,8,6
38,01077,8631,57,55,50,44
39,01079,2863,29,25,21,18
40,01081,15084,130,116,99,83
41,01083,9443,73,62,52,43
42,01085,1333,12,6,3,2
43,01087,1479,40,35,31,28
44,01089,32722,331,308,273,237
45,01091,2454,75,40,21,11
46,01093,2890,42,32,24,19
47,01095,11460,110,73,50,36
48,01097,36436,398,362,318,275
49,01099,1668,11,13,13,13
50,01101,22826,207,170,138,111
51,01103,13810,99,68,48,35
52,01105,1064,7,4,3,2
53,01107,2264,12,9,6,5
54,01109,2933,13,16,15,14
55,01111,1655,21,22,21,20
56,01113,4089,46,47,45,42
57,01115,9061,148,109,83,64
58,01117,22301,264,206,162,128
59,01119,1010,22,17,15,13
60,01121,7650,119,99,83,70
61,01123,3636,56,49,42,36
62,01125,24465,202,145,106,78
63,01127,6606,60,45,34,26
64,01129,1571,10,9,8,7
65,01131,1231,11,7,5,3
66,01133,2587,52,30,18,11
67,02013,363,4,4,4,3
68,02016,630,44,36,15,9
69,02020,27096,223,190,162,139
70,02050,3593,14,7,4,2
71,02060,0,10,0,0,0
72,02068,75,4,7,5,5
73,02070,208,8,10,11,12
74,02090,6363,97,106,108,108
75,02100,28,3,5,5,5
76,02105,0,0,1,1,1
77,02110,1265,28,35,41,45
78,02122,4051,34,36,36,36
79,02130,376,24,30,35,38
80,02150,1058,6,7,7,7
81,02158,1214,4,2,1,0
82,02164,177,0,0,0,0
83,02170,8974,213,199,181,162
84,02180,329,14,24,17,16
85,02185,1020,5,4,3,2
86,02188,592,2,3,3,3
