,County,263,269,276,283,290
0,01001,1905,112,150,179,207
1,01003,6203,383,577,690,797
2,01005,942,43,66,79,91
3,01007,736,52,68,79,90
4,01009,1713,90,120,146,172
5,01011,624,32,46,52,58
6,01013,958,54,68,79,88
7,01015,3841,211,298,362,424
8,01017,1242,126,170,190,209
9,01019,670,46,62,73,84
10,01021,1722,151,200,231,260
11,01023,376,38,51,57,63
12,01025,1219,48,57,70,82
13,01027,646,35,43,51,58
14,01029,468,48,47,54,61
15,01031,1532,57,87,108,129
16,01033,1813,68,89,110,131
17,01035,547,25,38,44,50
18,01037,187,36,46,50,54
19,01039,1561,61,87,107,127
20,01041,566,30,42,49,56
21,01043,2047,102,142,171,201
22,01045,1548,72,105,128,150
23,01047,1830,57,93,112,130
24,01049,2838,116,138,171,203
25,01051,2952,233,300,349,396
26,01053,1684,44,73,92,109
27,01055,3791,144,213,262,309
28,01057,511,33,42,49,56
29,01059,1891,71,95,113,130
30,01061,792,46,55,66,78
31,01063,326,32,42,46,50
32,01065,699,33,49,57,65
33,01067,597,36,46,54,62
34,01069,3494,224,308,371,436
35,01071,1818,67,76,96,116
36,01073,21429,986,1255,1442,1595
37,01075,420,36,46,53,60
38,01077,1918,110,140,169,199
39,01079,716,146,183,205,225
40,01081,6292,912,1231,1343,1428
41,01083,2502,142,160,195,230
42,01085,681,35,46,52,57
43,01087,514,41,52,60,68
44,01089,8557,326,471,579,684
45,01091,882,68,60,70,79
46,01093,1019,56,85,99,114
47,01095,4147,116,175,214,250
48,01097,13954,266,443,555,652
49,01099,608,36,54,63,71
50,01101,9244,299,419,508,589
51,01103,3665,161,212,258,304
52,01105,571,25,36,41,46
53,01107,721,51,62,72,82
54,01109,1267,91,121,139,157
55,01111,739,48,62,72,83
56,01113,1854,107,150,175,202
57,01115,2582,187,255,303,349
58,01117,6673,429,577,682,782
59,01119,457,41,55,61,67
60,01121,2401,294,382,440,498
61,01123,1220,86,117,136,154
62,01125,9503,1067,1420,1564,1667
63,01127,2533,190,258,298,336
64,01129,605,45,51,59,67
65,01131,553,33,47,52,58
66,01133,826,49,54,65,75
67,02013,15,2,0,1,2
68,02016,96,4,1,5,7
69,02020,5637,271,224,290,357
70,02050,186,20,19,23,28
71,02060,0,3,1,4,5
72,02068,17,2,0,1,2
73,02070,34,4,1,3,4
74,02090,1605,102,89,110,133
75,02100,9,6,2,7,10
76,02105,0,2,2,1,1
77,02110,412,50,65,73,82
78,02122,701,63,66,76,87
79,02130,74,37,19,52,69
80,02150,85,8,4,12,16
81,02158,19,5,2,7,10
82,02164,96,2,2,1,1
83,02170,762,62,59,73,88
84,02180,106,14,7,20,26
85,02185,170,6,3,12,16
86,02188,182,15,4,15,20
87,02195,13,20,29,25,23
88,02198,32,7,3,11,15
89,02220,70,8,4,14,18
90,02230,0,2,2,1,1
91,02240,48,13,7,19,26
92,02261,137,5,2,9,12
93,02275,19,6,2,8,11
94,02282,31,1,1,3,4
95,02290,96,7,9,11,13
96,04001,3706,151,160,192,220
97,04003,1965,57,87,109,131
98,04005,4482,196,249,300,348
99,04007,1525,36,37,51,64
100,04009,940,42,52,63,74
101,04011,62,15,20,22,24
102,04012,568,28,37,44,50
103,04013,146278,0,0,0,0
104,04015,4089,50,103,140,174
105,04017,5898,68,139,181,217
106,04019,26402,406,715,897,1046
107,04021,11024,56,162,238,301
108,04023,2909,22,58,79,96
109,04025,2706,55,92,120,147
110,04027,13021,0,28,101,157
111,05001,553,26,23,30,36
112,05003,476,36,46,53,61
113,05005,465,37,44,54,63
114,05007,7197,528,723,859,991
115,05009,880,60,80,97,114
116,05011,349,30,42,47,52
117,05013,39,3,2,6,8
118,05015,858,18,30,39,49
119,05017,1018,15,30,37,44
120,05019,422,57,69,77,86
121,05021,380,21,27,33,39
122,05023,389,48,62,70,79
123,05025,196,35,47,50,53
124,05027,612,37,44,53,62
125,05029,308,29,39,45,51
126,05031,3622,116,117,157,197
127,05033,1736,60,74,96,117
128,05035,2067,91,135,162,186
129,05037,503,31,48,56,63
130,05039,174,8,13,15,18
131,05041,345,36,44,49,54
132,05043,378,30,43,50,57
133,05045,2916,186,241,296,351
134,05047,399,24,14,19,24
135,05049,225,20,23,27,31
136,05051,2099,227,313,364,415
137,05053,305,56,65,71,78
138,05055,1095,69,72,88,104
139,05057,452,30,36,43,50
140,05059,2046,35,55,72,88
141,05061,517,27,39,46,52
142,05063,1301,80,107,127,146
143,05065,350,16,23,30,36
144,05067,540,17,11,18,23
145,05069,3741,261,344,395,442
146,05071,910,46,62,73,84
147,05073,136,19,27,30,32
148,05075,592,43,40,47,55
149,05077,1091,10,22,29,35
150,05079,2148,20,45,57,65
151,05081,394,10,14,18,22
152,05083,498,26,32,39,46
153,05085,1407,120,150,179,211
154,05087,394,14,23,28,33
155,05089,116,5,2,9,12
156,05091,1036,44,52,65,78
157,05093,1866,66,83,105,127
158,05095,182,23,9,27,35
159,05097,173,7,10,13,15
160,05099,250,18,23,27,30
161,05101,273,21,26,29,33
162,05103,293,33,41,47,53
163,05105,115,23,11,31,41
164,05107,619,38,35,42,50
165,05109,247,23,30,34,39
166,05111,805,55,67,78,90
167,05113,305,32,44,50,56
168,05115,2390,92,111,139,167
169,05117,181,11,15,17,20
170,05119,10433,585,750,894,1030
171,05121,526,35,46,54,62
172,05123,1611,60,69,83,97
173,05125,2416,86,111,142,173
174,05127,128,8,12,14,16
175,05129,164,30,37,40,43
176,05131,4271,357,447,539,627
177,05133,1228,22,41,51,60
178,05135,280,20,26,31,36
179,05137,379,29,41,47,53
180,05139,1009,138,185,210,235
181,05141,188,40,52,57,62
182,05143,10380,393,534,654,766
183,05145,1113,153,186,219,255
184,05147,72,8,3,11,14
185,05149,1293,17,36,47,57
186,06001,22149,280,453,598,713
187,06003,3,1,0,1,1
188,06005,304,31,43,50,57
189,06007,2962,34,58,86,112
