,County,529,535,542,549,556,563,570
0,01001,NaN,0,0,0,1,2,4
1,01003,NaN,67,89,105,106,99,97
2,01005,NaN,0,0,0,0,0,0
3,01007,NaN,7,2,0,1,1,2
4,01009,NaN,0,0,0,0,0,0
5,01011,NaN,0,0,0,0,0,0
6,01013,NaN,0,0,0,0,0,0
7,01015,NaN,12,14,17,16,18,20
8,01017,NaN,0,0,0,0,0,0
9,01019,NaN,0,0,0,0,0,0
10,01021,NaN,0,0,0,0,0,0
11,01023,NaN,0,0,0,0,0,0
12,01025,NaN,0,0,0,0,0,0
13,01027,NaN,0,0,0,0,0,0
14,01029,NaN,0,0,0,0,0,0
15,01031,NaN,0,1,0,2,6,6
16,01033,NaN,7,7,7,7,7,7
17,01035,NaN,0,0,0,0,0,0
18,01037,NaN,0,0,0,0,0,0
19,01039,NaN,4,6,7,7,7,7
20,01041,NaN,10,7,7,7,4,6
21,01043,NaN,21,21,22,19,21,21
22,01045,NaN,0,0,0,0,0,0
23,01047,NaN,0,0,0,0,0,0
24,01049,NaN,6,7,7,7,7,7
25,01051,NaN,4,7,7,7,7,7
26,01053,NaN,0,0,0,0,0,0
27,01055,NaN,27,35,41,40,39,41
28,01057,NaN,0,0,0,0,0,0
29,01059,NaN,0,0,0,0,0,0
30,01061,NaN,0,0,0,0,0,0
31,01063,NaN,0,0,0,0,0,0
32,01065,NaN,0,0,0,0,0,0
33,01067,NaN,0,0,0,0,0,0
34,01069,NaN,23,30,32,35,33,32
35,01071,NaN,40,51,59,61,57,52
36,01073,NaN,152,212,247,254,247,245
37,01075,NaN,0,0,0,0,0,0
38,01077,NaN,13,11,12,11,9,8
39,01079,NaN,1,0,0,0,0,0
40,01081,NaN,20,14,12,9,12,12
41,01083,NaN,6,3,5,6,7,6
42,01085,NaN,0,0,0,0,0,0
43,01087,NaN,0,0,0,0,0,0
44,01089,NaN,99,137,153,157,156,154
45,01091,NaN,,,,,,NaN
46,01093,NaN,7,7,5,6,7,7
47,01095,NaN,0,0,0,0,0,0
48,01097,NaN,160,230,272,276,277,266
49,01099,NaN,,,,,,NaN
50,01101,NaN,7,7,7,7,7,7
51,01103,NaN,8,6,2,5,5,7
52,01105,NaN,0,0,0,0,0,0
53,01107,NaN,0,0,0,0,0,0
54,01109,NaN,0,0,0,0,0,0
55,01111,NaN,0,0,0,0,0,0
56,01113,NaN,0,0,0,0,0,0
57,01115,NaN,14,14,14,14,15,15
58,01117,NaN,76,102,116,118,120,116
