,County,634,640,647,654,661,668,675
0,01001,NaN,36,23,20,16,19,21
1,01003,NaN,180,130,111,107,112,119
2,01005,NaN,13,5,0,0,0,0
3,01007,NaN,14,8,7,5,7,7
4,01009,NaN,85,67,63,62,61,69
5,01011,NaN,0,0,0,0,0,0
6,01013,NaN,7,7,6,7,7,7
7,01015,NaN,131,89,72,71,73,80
8,01017,NaN,18,8,7,7,7,11
9,01019,NaN,14,9,7,7,7,8
10,01021,NaN,35,25,21,22,21,21
11,01023,NaN,22,7,1,0,0,0
12,01025,NaN,12,6,0,0,0,0
13,01027,NaN,19,14,11,10,11,14
14,01029,NaN,11,2,0,0,0,0
15,01031,NaN,30,13,7,4,3,7
16,01033,NaN,55,47,43,42,42,44
17,01035,NaN,0,0,0,1,2,4
18,01037,NaN,14,16,14,14,17,18
19,01039,NaN,43,32,28,29,28,31
20,01041,NaN,3,0,0,0,0,1
21,01043,NaN,125,87,77,74,78,83
22,01045,NaN,35,14,8,7,7,7
23,01047,NaN,50,53,53,55,58,58
24,01049,NaN,81,62,60,60,65,67
25,01051,NaN,155,176,183,187,198,217
26,01053,NaN,25,22,22,24,24,27
27,01055,NaN,45,17,9,8,8,14
28,01057,NaN,29,26,23,27,23,24
29,01059,NaN,15,7,3,1,2,4
30,01061,NaN,17,7,0,0,0,0
31,01063,NaN,0,0,0,0,2,3
32,01065,NaN,63,83,89,87,84,72
33,01067,NaN,9,7,6,4,6,7
34,01069,NaN,82,69,64,63,67,75
35,01071,NaN,102,85,82,86,86,89
36,01073,NaN,330,165,111,96,106,127
37,01075,NaN,33,23,20,14,14,14
38,01077,NaN,137,117,109,104,107,112
39,01079,NaN,34,28,27,27,27,29
40,01081,NaN,59,43,35,34,35,37
41,01083,NaN,119,81,66,61,61,65
42,01085,NaN,0,0,0,0,0,0
43,01087,NaN,19,14,9,12,13,12
44,01089,NaN,334,210,161,138,150,162
45,01091,NaN,17,16,14,14,14,14
46,01093,NaN,22,15,14,12,14,13
47,01095,NaN,62,27,13,10,11,11
48,01097,NaN,376,391,390,409,438,475
49,01099,NaN,17,14,12,13,11,14
50,01101,NaN,160,140,132,130,138,148
51,01103,NaN,160,112,88,85,87,102
52,01105,NaN,0,0,0,1,3,6
53,01107,NaN,9,6,0,0,2,2
54,01109,NaN,12,7,7,7,7,7
55,01111,NaN,21,9,3,0,0,0
56,01113,NaN,35,27,26,22,24,29
57,01115,NaN,80,55,44,43,43,44
58,01117,NaN,171,125,106,104,114,128
59,01119,NaN,16,11,8,7,8,8
60,01121,NaN,100,57,28,16,10,7
61,01123,NaN,55,32,21,17,15,13
62,01125,NaN,191,163,160,156,161,178
63,01127,NaN,103,74,59,59,61,65
64,01129,NaN,4,0,0,0,0,0
65,01131,NaN,8,5,3,0,2,2
66,01133,NaN,37,27,21,21,21,22
67,02013,NaN,0,0,0,0,0,0
68,02016,NaN,0,0,0,0,0,0
69,02020,NaN,2005,1764,1642,1540,1427,1291
70,02050,NaN,181,148,130,117,109,105
71,02060,NaN,0,0,0,0,0,0
72,02068,NaN,0,0,0,0,0,0
73,02070,NaN,26,20,20,16,14,14
74,02090,NaN,599,476,417,390,376,367
75,02100,NaN,0,0,0,0,0,0
76,02105,NaN,0,0,0,0,0,0
77,02110,NaN,139,124,114,103,97,93
78,02122,NaN,570,559,529,497,452,407
79,02130,NaN,29,18,14,13,12,13
80,02150,NaN,78,56,43,40,38,37
81,02158,NaN,61,60,55,52,50,46
82,02164,NaN,2,0,0,0,0,0
83,02170,NaN,817,706,623,571,523,480
84,02180,NaN,46,35,32,28,28,27
85,02185,NaN,44,23,14,13,14,13
86,02188,NaN,85,68,54,48,47,44
87,02195,NaN,8,1,0,0,0,0
88,02198,NaN,0,0,0,0,0,0
89,02220,NaN,0,0,0,0,0,0
90,02230,NaN,0,0,0,0,0,0
91,02240,NaN,,,,,,NaN
92,02261,NaN,0,0,0,0,0,0
93,02275,NaN,0,0,0,0,0,0
94,02282,NaN,10,3,0,0,0,0
95,02290,NaN,0,0,0,0,0,0
96,04001,NaN,197,258,292,292,286,282
97,04003,NaN,372,367,368,346,331,301
98,04005,NaN,394,425,457,467,471,465
99,04007,NaN,170,196,209,212,205,193
100,04009,NaN,144,166,173,172,164,155
101,04011,NaN,19,14,12,8,11,8
102,04012,NaN,22,15,12,11,10,12
103,04013,NaN,9167,8600,8152,8102,8048,8110
104,04015,NaN,468,441,427,424,424,429
105,04017,NaN,375,401,424,417,406,382
106,04019,NaN,1818,1775,1771,1752,1760,1744
107,04021,NaN,1017,1001,960,922,861,820
108,04023,NaN,45,42,41,47,45,49
109,04025,NaN,458,444,427,416,412,413
110,04027,NaN,187,167,164,171,180,203
111,05001,NaN,11,7,5,7,6,7
112,05003,NaN,11,4,2,1,1,2
113,05005,NaN,25,17,16,15,14,17
114,05007,NaN,290,265,255,249,253,262
115,05009,NaN,42,34,34,33,33,37
116,05011,NaN,0,0,0,0,0,0
117,05013,NaN,0,0,0,0,0,0
118,05015,NaN,14,14,13,13,14,13
119,05017,NaN,2,0,0,0,0,0
120,05019,NaN,16,14,13,10,12,12
121,05021,NaN,15,8,7,7,7,7
122,05023,NaN,33,25,21,21,21,22
123,05025,NaN,7,7,7,7,7,7
124,05027,NaN,16,14,11,9,12,11
125,05029,NaN,7,5,1,4,5,5
126,05031,NaN,165,139,131,127,136,140
127,05033,NaN,81,65,55,57,60,69
128,05035,NaN,61,53,53,52,54,63
129,05037,NaN,25,20,18,18,20,20
130,05039,NaN,0,0,0,0,0,0
131,05041,NaN,17,15,14,14,14,15
132,05043,NaN,21,14,14,14,14,13
133,05045,NaN,132,115,112,114,113,121
134,05047,NaN,7,5,3,5,4,7
135,05049,NaN,2,0,0,0,0,1
136,05051,NaN,93,93,93,92,101,108
137,05053,NaN,7,2,1,2,5,7
138,05055,NaN,95,66,58,58,59,66
139,05057,NaN,17,13,8,12,9,12
140,05059,NaN,64,70,73,71,78,79
141,05061,NaN,15,14,13,14,13,14
142,05063,NaN,85,64,59,56,58,55
143,05065,NaN,42,39,38,35,34,32
144,05067,NaN,28,25,22,21,20,20
145,05069,NaN,20,15,15,15,14,18
146,05071,NaN,33,25,22,21,22,21
147,05073,NaN,7,6,4,2,4,7
148,05075,NaN,26,19,16,14,17,18
149,05077,NaN,7,3,7,5,7,7
150,05079,NaN,0,0,0,1,2,6
151,05081,NaN,11,7,7,7,7,7
152,05083,NaN,37,30,26,23,26,26
153,05085,NaN,68,64,62,64,65,73
154,05087,NaN,12,8,7,7,7,7
155,05089,NaN,8,0,0,0,0,0
156,05091,NaN,75,71,65,64,66,66
157,05093,NaN,85,74,62,62,67,73
158,05095,NaN,0,0,0,0,4,4
159,05097,NaN,0,0,0,0,0,0
160,05099,NaN,11,7,7,7,7,7
161,05101,NaN,0,0,0,0,0,0
162,05103,NaN,6,2,1,0,0,6
163,05105,NaN,7,6,4,5,5,6
164,05107,NaN,10,7,7,7,7,7
165,05109,NaN,7,7,7,7,7,7
166,05111,NaN,21,13,8,7,7,5
167,05113,NaN,27,22,20,19,18,19
168,05115,NaN,79,62,59,57,63,66
169,05117,NaN,0,0,0,0,0,0
170,05119,NaN,305,266,249,259,256,274
171,05121,NaN,29,19,14,13,10,11
172,05123,NaN,33,26,21,21,22,23
173,05125,NaN,105,83,79,76,78,82
174,05127,NaN,8,7,7,7,7,7
175,05129,NaN,0,0,0,0,0,0
176,05131,NaN,183,168,161,161,168,173
177,05133,NaN,34,29,23,23,21,22
178,05135,NaN,37,31,26,26,24,24
179,05137,NaN,28,23,21,20,20,20
180,05139,NaN,78,78,75,78,76,80
181,05141,NaN,17,9,6,5,6,7
182,05143,NaN,285,250,235,235,240,256
183,05145,NaN,112,113,113,119,119,117
184,05147,NaN,0,0,0,0,0,0
