,County,354,360,367,374,381,388,395
0,01001,4879,624,1186,1762,1995,1733,1225
1,01003,15327,909,669,484,348,235,156
2,01005,1658,125,126,131,130,132,134
3,01007,2051,151,175,196,194,183,172
4,01009,5066,357,630,975,1265,1302,1094
5,01011,953,77,79,77,77,77,74
6,01013,1632,81,94,100,103,108,110
7,01015,10497,1009,1696,2562,3230,3251,2672
8,01017,2639,296,369,432,470,469,425
9,01019,1537,86,116,150,184,227,267
10,01021,3253,252,282,319,340,355,363
11,01023,501,7,1,0,0,0,0
12,01025,2633,164,232,309,375,417,429
13,01027,1230,66,80,87,90,107,120
14,01029,1118,49,40,22,9,7,1
15,01031,4145,534,860,1167,1279,1152,869
16,01033,5081,314,354,375,381,377,366
17,01035,907,38,51,56,64,77,94
18,01037,579,61,98,134,169,208,229
19,01039,3156,246,412,613,825,936,884
20,01041,1123,156,193,214,206,177,134
21,01043,7702,294,247,204,161,123,105
22,01045,3720,347,484,637,776,855,862
23,01047,2923,91,66,33,13,3,0
24,01049,7376,258,436,683,1001,1285,1448
25,01051,7390,760,834,859,851,814,746
26,01053,2972,136,117,89,50,24,9
27,01055,11111,836,1254,1762,2156,2287,2070
28,01057,1570,71,77,67,54,45,38
29,01059,3530,160,167,167,153,136,120
30,01061,1903,191,223,261,280,283,270
31,01063,731,45,31,21,14,11,10
32,01065,1661,127,121,105,77,51,31
33,01067,1433,106,96,63,25,8,0
34,01069,8167,814,947,1084,1168,1204,1182
35,01071,5611,417,542,673,791,853,839
36,01073,58896,5980,7932,10137,11976,12544,11478
37,01075,1137,43,48,42,35,35,35
38,01077,7191,388,360,339,325,300,296
39,01079,2324,201,254,316,377,411,416
40,01081,11565,1325,2023,2907,3894,4842,5345
41,01083,7599,547,808,1124,1421,1696,1902
42,01085,1052,71,89,93,82,70,59
43,01087,1093,67,76,77,76,80,86
44,01089,25463,2267,2625,2746,2727,2738,2754
45,01091,1946,77,84,76,67,59,56
46,01093,2320,182,231,290,333,358,363
47,01095,9854,534,702,878,1026,1152,1216
48,01097,28584,1436,1398,1243,1081,926,786
49,01099,1384,157,181,207,213,215,212
50,01101,18064,1863,1993,1885,1709,1570,1397
51,01103,11727,681,900,1205,1530,1788,1867
52,01105,930,46,51,53,56,66,70
53,01107,1888,93,93,86,73,65,57
54,01109,2338,393,616,798,841,707,507
55,01111,1349,75,93,113,135,159,179
56,01113,3067,252,310,387,457,520,586
57,01115,7213,601,700,775,832,843,804
58,01117,17562,1371,1345,1184,1071,913,789
59,01119,889,20,8,1,0,0,0
60,01121,5796,485,400,271,187,112,71
61,01123,2552,95,82,53,34,28,22
62,01125,20142,1583,2477,3687,4881,5424,4879
63,01127,5734,476,603,715,760,720,624
64,01129,1320,86,92,79,53,31,15
65,01131,974,72,100,128,139,147,138
66,01133,2182,164,180,189,183,170,157
67,02013,39,0,0,0,0,0,0
68,02016,224,,,,,,NaN
69,02020,24091,793,783,775,778,774,784
70,02050,2797,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,61,0,0,0,0,0,0
73,02070,147,,,,,,NaN
74,02090,5364,,,,,,NaN
75,02100,23,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1074,13,6,0,0,0,0
78,02122,3763,66,82,92,98,117,139
79,02130,259,,,,,,NaN
80,02150,971,,,,,,NaN
81,02158,923,,,,,,NaN
82,02164,161,0,0,0,0,0,0
83,02170,6910,313,339,364,390,413,440
84,02180,283,0,0,0,0,0,0
85,02185,870,0,0,0,0,0,0
86,02188,483,,,,,,NaN
87,02195,38,,,,,,NaN
88,02198,74,0,0,0,0,0,0
89,02220,278,0,0,0,0,0,0
90,02230,16,0,0,0,0,0,0
91,02240,414,,,,,,NaN
92,02261,380,,,,,,NaN
93,02275,25,0,0,0,0,0,0
94,02282,60,,,,,,NaN
95,02290,237,,,,,,NaN
96,04001,8244,525,569,595,598,566,517
97,04003,8856,983,892,795,677,564,441
98,04005,12836,1039,1118,1139,1095,997,867
99,04007,5060,396,406,401,373,323,264
100,04009,4045,614,804,900,882,750,568
101,04011,463,,,,,,NaN
102,04012,1860,302,357,381,383,352,304
103,04013,382409,69335,95676,105187,88602,59874,34718
104,04015,15346,2244,2293,2217,1976,1632,1251
105,04017,12572,586,505,402,308,218,143
106,04019,82197,13042,17241,19749,19046,15437,11013
107,04021,33154,2963,3455,3656,3478,2953,2222
108,04023,6671,383,328,259,193,129,85
109,04025,13565,1840,2099,2282,2371,2294,2080
110,04027,31268,1264,889,548,310,168,62
111,05001,1458,111,126,131,120,108,96
112,05003,1402,99,131,161,175,186,184
113,05005,2353,228,238,247,244,230,211
114,05007,21521,2211,2506,2772,2958,3028,3032
115,05009,2834,197,236,276,309,339,364
116,05011,1082,74,86,86,78,71,63
117,05013,267,14,7,1,0,5,7
118,05015,2281,154,195,237,273,295,308
119,05017,1474,,,,,,NaN
120,05019,1523,75,64,36,14,4,0
121,05021,1422,59,66,60,56,53,49
122,05023,1507,196,194,184,161,132,112
123,05025,628,34,27,20,14,14,10
124,05027,1702,103,118,129,136,142,144
125,05029,1649,233,269,286,281,253,220
126,05031,10999,815,1179,1579,1982,2329,2504
127,05033,5145,518,575,617,656,656,620
128,05035,4730,390,595,859,1108,1291,1316
129,05037,1599,134,144,147,129,113,99
130,05039,546,40,49,49,49,51,50
131,05041,1037,40,28,12,6,0,0
132,05043,1609,93,114,131,141,143,149
133,05045,8923,951,977,950,902,859,790
134,05047,1249,111,141,164,173,179,172
135,05049,973,59,27,9,1,0,0
136,05051,6876,887,990,1035,1015,976,883
137,05053,1195,64,31,9,1,0,0
138,05055,4870,481,834,1259,1532,1516,1207
139,05057,1374,118,159,199,233,259,278
140,05059,3925,185,174,170,157,147,145
141,05061,1194,59,69,69,66,70,74
142,05063,3090,274,312,338,348,327,305
143,05065,1432,134,156,179,177,159,127
144,05067,2934,53,41,15,1,0,0
145,05069,7173,215,234,267,301,338,381
146,05071,2155,203,241,269,280,280,266
147,05073,370,7,3,0,0,0,0
148,05075,1723,124,126,133,131,129,133
149,05077,1515,60,72,78,81,90,98
150,05079,2905,33,21,7,0,0,0
151,05081,899,70,82,87,88,90,91
152,05083,1674,196,241,284,314,322,312
153,05085,4878,688,968,1236,1386,1385,1213
154,05087,1144,77,88,86,79,77,72
155,05089,738,86,101,117,134,160,182
156,05091,2981,140,142,147,139,144,153
157,05093,4719,165,155,143,118,101,94
158,05095,557,47,39,31,25,27,24
159,05097,580,53,68,70,71,77,79
160,05099,626,17,7,1,0,0,0
161,05101,597,,,,,,NaN
162,05103,1602,226,299,363,385,350,283
163,05105,546,88,97,97,91,85,78
164,05107,1396,41,24,7,0,0,0
165,05109,778,53,41,25,14,11,7
166,05111,2618,33,14,4,0,0,2
167,05113,1439,176,210,237,233,205,167
168,05115,6240,540,561,570,558,516,465
169,05117,605,45,33,26,18,16,21
170,05119,28248,2563,2488,2383,2316,2179,2037
171,05121,1623,92,84,57,24,9,0
172,05123,2994,157,226,309,383,436,444
173,05125,8749,909,862,774,693,592,507
174,05127,718,105,131,148,148,134,115
175,05129,544,20,9,2,0,0,0
176,05131,11245,834,546,314,175,58,9
177,05133,2179,85,100,123,143,159,155
178,05135,1305,134,145,151,140,123,106
179,05137,825,30,24,16,16,22,26
180,05139,2785,185,126,68,18,2,0
181,05141,876,94,159,242,325,389,389
182,05143,24231,1921,2011,1950,1829,1701,1582
183,05145,5572,623,637,643,644,634,601
184,05147,440,68,77,71,64,58,43
185,05149,2715,200,183,155,115,83,51
186,06001,60125,6835,7512,8352,9253,10076,10833
187,06003,72,0,0,0,0,0,0
188,06005,2824,211,241,265,274,275,259
189,06007,8552,966,1049,1121,1174,1219,1231
190,06009,1425,224,306,399,497,593,656
191,06011,1565,169,203,232,235,231,217
192,06013,47315,6572,7767,8866,9703,10222,10476
193,06015,816,32,23,17,7,10,9
194,06017,6800,956,1190,1485,1742,1951,2076
195,06019,74816,858,249,69,19,5,0
196,06021,1707,174,195,209,209,204,205
197,06023,2031,266,256,246,240,236,248
198,06025,24028,1130,957,788,628,479,348
199,06027,811,,,,,,NaN
200,06029,78832,10751,16027,22305,27703,29191,25911
201,06031,17711,1058,1214,1313,1358,1385,1355
202,06033,2144,224,264,308,364,409,459
203,06035,4972,252,201,171,134,112,95
204,06037,920324,128866,146531,153878,138692,108572,74595
205,06039,12063,1117,1267,1391,1438,1383,1227
206,06041,10811,1045,1548,2277,3177,4141,4927
207,06043,322,64,91,121,153,191,233
208,06045,2914,419,657,968,1327,1638,1810
209,06047,21506,2702,3236,3585,3542,3089,2407
210,06049,366,0,0,0,0,0,0
211,06051,969,56,82,104,125,148,169
212,06053,32394,4531,9077,13895,15174,12098,7794
213,06055,6594,699,731,764,823,847,837
214,06057,2932,258,303,344,396,437,501
215,06059,191004,25706,33203,41581,48664,52516,50909
216,06061,15609,1781,2081,2564,3077,3537,3896
217,06063,544,40,48,48,50,58,64
218,06065,216076,29827,36076,39506,36689,28900,19533
219,06067,74482,8165,10646,14445,18533,21591,22323
220,06069,4403,606,672,710,697,633,528
221,06071,228857,30105,94958,211109,274992,216499,121304
222,06073,191888,31658,34850,36493,36668,34493,30321
223,06075,26708,2183,1426,876,523,319,179
224,06077,51927,5300,6522,7872,8615,8682,7995
225,06079,13647,2773,3463,4028,4308,4170,3620
226,06081,28512,3804,4677,5499,6358,6899,7142
227,06083,21323,3826,4378,4870,5312,5520,5501
228,06085,83655,8265,5595,3556,2211,1428,934
229,06087,10717,1531,1164,852,606,430,288
230,06089,8917,1316,2367,3696,4619,4439,3421
231,06091,63,0,0,0,0,0,0
232,06093,1311,147,234,362,525,719,919
233,06095,22232,2760,2558,2228,1952,1740,1554
234,06097,21463,2034,2543,3183,3940,4709,5318
235,06099,38851,3757,5340,7202,8411,8336,7072
236,06101,7072,650,996,1499,1975,2209,2109
237,06103,3752,423,517,608,683,730,741
238,06105,292,7,2,0,0,0,0
239,06107,37684,3650,4527,5344,5667,5415,4683
240,06109,3180,88,45,16,2,0,0
241,06111,51988,11650,11480,10274,8559,6961,5342
242,06113,9524,1139,1336,1522,1678,1777,1752
243,06115,4440,303,308,310,296,258,203
244,08001,42730,2455,3011,3610,4101,4443,4579
245,08003,1006,27,28,32,41,57,68
246,08005,41092,3108,4856,7652,11296,14694,16550
247,08007,540,7,1,0,0,0,0
248,08009,206,,,,,,NaN
249,08011,1229,51,21,7,0,0,0
250,08013,15741,876,939,1028,1161,1308,1464
251,08014,3030,185,200,217,217,236,251
252,08015,1170,84,84,74,66,59,54
253,08017,105,,,,,,NaN
254,08019,317,21,21,22,32,46,59
255,08021,339,11,5,0,0,0,0
256,08023,170,,,,,,NaN
257,08025,1685,2,0,0,0,0,0
258,08027,154,0,0,0,0,0,0
259,08029,1907,186,223,256,266,251,220
260,08031,51608,4927,8618,14327,19450,20188,16563
261,08033,55,0,0,0,0,0,0
262,08035,17047,1234,1576,1982,2381,2769,3134
263,08037,3692,313,481,693,930,1102,1151
264,08039,1062,39,34,29,31,35,36
265,08041,44205,2732,3892,5742,7833,9705,10701
266,08043,4903,120,70,26,6,0,0
267,08045,4300,209,248,287,321,339,364
268,08047,134,4,0,0,0,0,0
269,08049,756,69,87,100,110,125,139
270,08051,787,47,37,28,22,26,30
271,08053,15,0,0,0,0,0,0
272,08055,283,3,0,0,0,0,0
273,08057,42,,,,,,NaN
274,08059,31685,2415,4308,7571,11524,13705,12353
275,08061,78,0,0,0,0,0,0
276,08063,457,0,0,0,0,0,0
277,08065,461,14,7,0,0,0,0
278,08067,2443,165,282,462,683,931,1126
279,08069,16204,950,1108,1291,1551,1817,2073
280,08071,821,0,0,0,0,0,0
281,08073,800,7,1,0,0,0,0
282,08075,3383,64,48,21,3,0,0
283,08077,10128,883,1205,1552,1840,1951,1837
284,08079,50,0,0,0,0,0,0
285,08081,568,12,5,0,0,0,1
286,08083,1386,86,117,145,166,190,208
287,08085,2418,190,229,273,309,334,352
288,08087,2245,70,82,79,73,77,81
289,08089,1720,10,4,0,0,0,0
290,08091,166,0,0,0,0,0,0
291,08093,435,21,14,8,7,11,15
292,08095,302,7,4,0,0,0,0
293,08097,1435,266,318,325,286,215,145
294,08099,1052,13,6,0,0,0,0
295,08101,13802,436,456,499,546,582,622
296,08103,292,0,0,0,0,0,0
297,08105,500,71,132,193,246,271,241
298,08107,1168,90,132,173,222,283,350
299,08109,272,,,,,,NaN
300,08111,35,,,,,,NaN
301,08113,431,5,0,0,0,0,0
302,08115,164,13,6,0,0,0,0
303,08117,2285,84,90,86,79,76,77
304,08119,1060,60,115,194,305,446,557
305,08121,352,0,0,0,0,0,0
306,08123,21620,1537,2140,2922,3675,4187,4259
307,08125,593,,,,,,NaN
308,09001,61285,4991,5015,5328,5744,6058,6238
309,09003,51890,4758,4270,3829,3413,3028,2676
310,09005,8239,680,780,879,985,1074,1131
311,09007,7483,842,588,386,252,151,92
312,09009,52278,6034,9646,15493,19620,18197,13168
313,09011,12434,2199,2922,3825,4490,4530,3913
314,09013,5443,367,252,164,104,39,7
315,09015,6172,945,983,971,937,866,768
316,10001,10471,944,895,864,827,767,710
317,10003,37396,3387,3709,4131,4537,4878,5009
318,10005,17252,2166,3528,4719,4806,3905,2623
319,11001,NaN,1993,2191,2343,2373,2412,2402
320,12001,17614,1361,1324,1265,1192,1128,1037
321,12003,2681,146,154,156,149,142,135
322,12005,13207,1192,1588,2011,2316,2335,2085
323,12007,2380,46,17,5,0,0,0
324,12009,23944,3569,5088,7242,9283,10558,10154
325,12011,150371,10597,10378,9794,9529,9026,8516
326,12013,1383,115,107,98,83,69,55
327,12015,8456,937,1157,1417,1670,1876,1967
328,12017,7469,752,993,1305,1661,1940,2017
329,12019,13073,1646,2011,2345,2551,2528,2276
330,12021,24443,1896,1916,1875,1823,1703,1572
331,12023,6550,354,330,310,295,273,251
332,12027,3099,194,286,410,532,606,601
333,12029,1226,74,77,70,68,73,77
334,12031,70524,7512,6720,5851,4842,3993,3277
335,12033,25393,3308,4215,4916,5032,4471,3498
336,12035,4342,448,405,354,319,279,247
337,12037,1017,79,126,163,181,185,167
338,12039,4493,471,575,663,695,658,569
339,12041,1094,48,31,16,7,7,3
340,12043,807,23,20,22,35,45,62
341,12045,1460,99,103,105,96,90,84
342,12047,1355,58,41,29,19,20,17
343,12049,2262,112,116,122,119,119,118
344,12051,3594,171,168,166,153,141,133
345,12053,8377,777,747,725,705,682,644
346,12055,5525,673,1018,1429,1753,1837,1631
347,12057,86509,7677,8340,8721,8999,9403,9669
348,12059,1882,140,130,115,90,62,37
349,12061,8102,1111,1220,1275,1303,1269,1186
350,12063,5046,277,307,317,312,285,261
351,12065,1126,,,,,,NaN
