,County,302,311,318,325,332,339,346
0,01001,2554,208,224,227,212,194,95
1,01003,7933,553,761,1005,1317,1587,1026
2,01005,1145,29,29,29,33,34,20
3,01007,1011,46,47,47,45,41,26
4,01009,2683,296,299,285,261,217,107
5,01011,680,0,0,0,0,0,0
6,01013,1113,15,19,20,21,22,13
7,01015,5814,724,934,1090,1090,967,466
8,01017,1641,126,163,200,237,262,155
9,01019,956,70,81,83,89,88,51
10,01021,2122,54,54,50,50,48,26
11,01023,411,0,0,0,0,0,0
12,01025,1530,39,34,37,37,38,25
13,01027,868,28,25,25,28,26,18
14,01029,696,19,15,14,13,8,4
15,01031,2246,168,195,220,233,238,136
16,01033,2847,303,302,275,243,195,92
17,01035,666,13,19,24,29,37,25
18,01037,293,22,27,33,36,41,28
19,01039,2081,63,51,44,36,36,17
20,01041,692,14,13,13,13,12,8
21,01043,3940,581,670,726,743,700,366
22,01045,2227,155,166,172,176,170,93
23,01047,2134,57,64,71,76,82,48
24,01049,4435,258,253,241,221,198,107
25,01051,3797,278,355,422,459,479,265
26,01053,1917,7,7,7,7,9,7
27,01055,5650,591,716,799,807,727,370
28,01057,782,58,62,62,56,54,28
29,01059,2380,38,30,19,14,7,4
30,01061,1135,79,94,109,120,131,75
31,01063,389,0,0,0,0,0,0
32,01065,897,13,9,7,7,7,4
33,01067,823,7,7,7,7,7,4
34,01069,4907,321,381,435,493,544,336
35,01071,2800,198,191,173,157,135,69
36,01073,29186,3508,4637,5674,6225,5967,3068
37,01075,600,27,23,21,20,19,11
38,01077,3578,325,328,323,314,300,161
39,01079,1152,81,89,95,101,103,58
40,01081,7363,477,654,872,1124,1408,916
41,01083,3834,316,330,329,323,299,161
42,01085,770,0,0,0,0,0,0
43,01087,680,48,63,75,90,99,60
44,01089,11834,1453,1794,2098,2393,2597,1538
45,01091,1157,10,9,7,7,7,4
46,01093,1303,105,140,173,206,225,130
47,01095,5575,601,729,805,814,736,360
48,01097,18966,1039,1414,1878,2374,2859,1803
49,01099,752,33,58,92,136,201,150
50,01101,11837,623,769,935,1081,1145,643
51,01103,5738,707,839,915,924,861,446
52,01105,651,0,0,0,0,0,0
53,01107,1108,40,34,28,24,21,9
54,01109,1520,58,64,70,74,76,47
55,01111,968,42,47,49,52,56,33
56,01113,2104,44,51,61,72,84,55
57,01115,3856,182,166,153,139,129,70
58,01117,9444,1060,1283,1543,1721,1826,1080
59,01119,547,7,7,7,8,11,7
60,01121,3263,120,98,81,68,54,25
61,01123,1665,29,28,26,25,26,14
62,01125,12179,806,1130,1438,1699,1799,995
63,01127,3399,160,163,170,170,173,99
64,01129,884,0,0,0,0,0,0
65,01131,619,0,0,0,0,0,0
66,01133,1183,68,67,62,55,46,24
67,02013,21,0,0,0,0,0,0
68,02016,106,0,0,0,0,0,0
69,02020,13811,3095,3307,3246,2887,2346,1090
70,02050,1061,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,40,0,0,0,0,0,0
73,02070,85,0,0,0,0,0,0
74,02090,3001,6,7,7,10,14,8
75,02100,16,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,774,112,121,137,133,129,73
78,02122,1972,478,578,665,740,785,444
79,02130,184,17,9,6,0,0,0
80,02150,192,0,0,0,0,0,0
81,02158,370,9,2,0,0,0,0
82,02164,140,0,0,0,0,0,0
83,02170,2459,32,48,63,85,113,82
84,02180,175,0,0,0,0,0,0
85,02185,396,0,0,0,0,0,0
86,02188,316,0,0,0,0,0,0
87,02195,23,0,0,0,0,0,0
88,02198,46,0,0,0,0,0,0
89,02220,142,6,2,0,0,0,0
90,02230,8,0,0,0,0,0,0
91,02240,191,0,0,0,0,0,0
92,02261,228,,,,,,NaN
93,02275,20,0,0,0,0,0,0
94,02282,44,0,0,0,0,0,0
95,02290,145,0,0,0,0,0,0
96,04001,4622,195,236,266,315,358,229
97,04003,2828,457,605,754,909,1000,572
98,04005,6618,590,630,665,685,686,392
99,04007,2466,167,174,178,185,180,100
100,04009,1767,275,310,333,334,330,180
101,04011,146,,,,,,NaN
102,04012,722,29,35,43,52,63,40
103,04013,183177,13001,15258,17179,17966,17421,9277
104,04015,5329,553,720,915,1058,1166,678
105,04017,7345,20,20,19,18,17,9
106,04019,34423,3566,3565,3553,3530,3488,1983
107,04021,14571,1293,1498,1634,1658,1573,810
108,04023,3409,0,0,0,0,0,0
109,04025,3989,720,995,1350,1811,2353,1581
