,County,340,346,353,360,367,374,381
0,01001,4029,289,233,183,130,93,61
1,01003,12825,878,791,711,640,571,501
2,01005,1406,71,76,72,66,68,70
3,01007,1746,108,101,84,57,31,18
4,01009,4465,250,169,133,102,85,73
5,01011,827,3,0,0,0,0,0
6,01013,1452,10,5,0,0,0,0
7,01015,9232,552,394,290,214,147,108
8,01017,2214,96,85,71,60,56,58
9,01019,1369,92,91,75,61,52,43
10,01021,2822,103,97,78,47,26,16
11,01023,487,12,6,0,0,0,0
12,01025,2299,107,90,63,42,29,18
13,01027,1108,51,56,56,56,67,74
14,01029,995,5,0,0,0,0,0
15,01031,3415,253,217,190,155,123,105
16,01033,4430,263,208,158,111,68,37
17,01035,824,26,11,9,17,30,49
18,01037,478,13,5,0,0,0,0
19,01039,2798,66,45,16,2,0,0
20,01041,905,65,77,76,66,62,60
21,01043,6752,453,359,292,230,175,134
22,01045,3182,194,171,164,149,137,131
23,01047,2689,87,91,80,68,55,49
24,01049,6725,359,282,249,223,197,178
25,01051,5994,493,407,342,290,238,195
26,01053,2522,7,3,0,0,0,0
27,01055,9635,769,615,483,373,281,198
28,01057,1386,74,54,24,6,0,0
29,01059,3151,63,56,28,9,0,0
30,01061,1590,91,91,82,68,59,51
31,01063,632,6,0,0,0,0,0
32,01065,1391,34,40,31,28,22,25
33,01067,1172,1,0,0,0,0,0
34,01069,6895,343,213,137,60,15,1
35,01071,4897,190,141,109,61,20,7
36,01073,49645,3788,2547,1638,1044,652,397
37,01075,1012,64,41,17,4,0,0
38,01077,6117,478,429,372,321,265,216
39,01079,1939,195,178,154,124,96,81
40,01081,9856,459,303,195,123,60,18
41,01083,6511,569,494,419,354,283,226
42,01085,918,,,,,,NaN
43,01087,966,64,67,63,56,57,62
44,01089,21206,1757,1531,1333,1146,985,844
45,01091,1748,0,0,0,0,0,0
46,01093,1997,159,141,128,105,88,75
47,01095,8854,435,339,264,197,136,98
48,01097,24933,1466,1189,935,741,610,478
49,01099,1109,98,89,75,73,77,84
50,01101,15558,760,540,394,300,221,160
51,01103,10196,792,685,572,464,359,271
52,01105,827,0,0,0,0,0,0
53,01107,1675,87,77,48,22,7,1
54,01109,1905,84,89,80,72,66,63
55,01111,1216,38,24,16,7,7,7
56,01113,2697,103,93,79,66,59,53
57,01115,6232,481,433,394,361,326,295
58,01117,15020,1054,959,864,771,694,627
59,01119,818,94,98,97,92,86,81
60,01121,4932,137,70,17,5,0,0
61,01123,2293,12,6,0,0,0,0
62,01125,17772,1212,1056,922,804,688,569
63,01127,5036,255,200,150,105,60,29
64,01129,1158,0,0,0,0,0,0
65,01131,852,14,8,1,0,0,0
66,01133,1891,96,82,41,12,0,0
67,02013,40,0,0,0,0,0,0
68,02016,189,,,,,,NaN
69,02020,22469,651,342,184,76,13,0
70,02050,2188,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,60,0,0,0,0,0,0
73,02070,115,0,0,0,0,0,0
74,02090,4830,160,103,54,25,9,4
75,02100,22,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1030,25,11,3,0,0,0
78,02122,3606,113,79,62,56,58,63
79,02130,233,0,0,0,0,0,0
80,02150,892,,,,,,NaN
81,02158,692,0,0,0,0,0,0
82,02164,157,0,0,0,0,0,0
83,02170,6180,291,187,140,104,83,70
84,02180,271,,,,,,NaN
85,02185,796,,,,,,NaN
86,02188,399,,,,,,NaN
87,02195,29,0,0,0,0,0,0
88,02198,71,0,0,0,0,0,0
89,02220,269,0,0,0,0,0,0
90,02230,17,0,0,0,0,0,0
91,02240,402,,,,,,NaN
92,02261,328,,,,,,NaN
93,02275,24,0,0,0,0,0,0
94,02282,52,0,0,0,0,0,0
95,02290,206,0,0,0,0,0,0
96,04001,7192,425,391,368,352,326,300
97,04003,7052,978,841,684,527,386,270
98,04005,10777,715,674,617,547,477,410
99,04007,4295,287,243,205,155,115,90
100,04009,3109,234,211,186,148,115,92
101,04011,379,,,,,,NaN
102,04012,1327,143,161,171,167,157,148
103,04013,302707,25855,22592,19550,16801,14386,12217
104,04015,11351,1889,1756,1530,1269,1004,754
105,04017,10886,111,88,44,14,5,0
106,04019,65915,7474,5248,3561,2403,1640,1111
107,04021,26242,2066,1654,1291,975,706,482
108,04023,5779,0,0,0,0,0,0
109,04025,10740,1188,916,683,512,379,278
110,04027,26586,1023,839,565,347,198,100
111,05001,1250,69,59,40,25,14,7
112,05003,1230,94,105,130,158,186,213
113,05005,1958,124,105,79,45,21,10
114,05007,16884,1259,1069,866,717,581,457
115,05009,2463,138,126,117,100,93,91
116,05011,891,98,136,166,167,155,131
117,05013,218,10,4,0,0,0,0
118,05015,2000,102,80,60,45,37,35
119,05017,1386,24,12,4,0,0,0
120,05019,1302,63,36,11,1,0,0
121,05021,1273,42,20,6,0,0,0
122,05023,1132,130,126,126,115,105,98
123,05025,541,32,17,11,7,7,7
124,05027,1493,83,72,55,39,31,28
125,05029,1223,153,135,118,93,73,54
126,05031,9676,506,367,271,200,142,103
127,05033,4241,238,188,145,108,73,47
128,05035,4192,206,172,141,106,77,62
129,05037,1321,85,76,43,19,7,0
130,05039,463,46,41,35,35,29,30
131,05041,911,76,61,36,16,7,1
132,05043,1408,122,102,87,75,63,61
133,05045,7137,479,387,309,254,196,150
134,05047,1051,42,24,8,0,0,0
135,05049,832,104,105,93,76,52,37
136,05051,5430,389,334,277,228,182,145
137,05053,998,121,121,115,100,83,70
138,05055,4283,218,167,131,97,66,47
139,05057,1191,85,82,65,51,43,38
140,05059,3523,206,263,319,348,346,325
141,05061,1068,60,43,30,20,20,19
142,05063,2650,174,175,175,165,150,140
143,05065,1217,39,21,6,0,0,0
144,05067,2751,47,23,6,0,0,0
145,05069,6516,283,229,172,116,70,32
146,05071,1735,124,110,97,84,73,69
147,05073,326,0,0,0,0,0,0
148,05075,1509,77,82,66,53,43,42
149,05077,1411,55,72,77,80,88,89
150,05079,2790,,,,,,NaN
151,05081,777,27,17,10,6,7,7
152,05083,1353,87,83,79,98,122,148
153,05085,3915,297,250,213,171,133,110
154,05087,978,78,63,36,21,9,7
155,05089,594,24,12,3,0,0,4
156,05091,2654,177,189,194,185,171,164
157,05093,4248,130,99,48,10,0,0
158,05095,454,42,48,42,40,43,44
159,05097,467,35,22,18,19,23,31
160,05099,585,30,18,10,7,7,7
161,05101,544,,,,,,NaN
162,05103,1290,89,55,18,3,0,0
163,05105,406,42,36,26,18,13,11
164,05107,1237,0,0,0,0,0,0
165,05109,651,111,121,123,112,100,85
166,05111,2307,11,5,0,0,0,0
167,05113,1183,63,43,23,14,13,7
168,05115,5194,324,288,240,182,127,94
169,05117,515,59,70,65,56,53,45
170,05119,23245,1241,903,636,446,307,204
171,05121,1368,20,8,1,0,0,0
172,05123,2674,134,122,115,99,85,74
173,05125,7186,359,247,174,115,71,33
174,05127,529,21,9,2,0,0,0
175,05129,477,6,0,0,0,0,0
176,05131,9083,500,440,387,338,290,250
177,05133,2025,0,0,0,0,0,0
178,05135,1065,87,71,48,27,15,7
179,05137,744,104,154,209,244,250,223
180,05139,2278,252,246,234,211,182,157
181,05141,719,66,34,15,2,0,0
182,05143,20547,1212,1022,862,725,606,498
183,05145,4378,418,432,455,466,449,416
184,05147,327,27,13,5,0,0,0
185,05149,2295,100,94,63,24,6,0
186,06001,49084,5903,5623,5289,5011,4791,4593
187,06003,65,0,0,0,0,0,0
188,06005,2281,364,225,156,108,75,41
189,06007,6968,1065,1152,1218,1261,1303,1297
190,06009,1084,227,308,405,509,582,617
191,06011,1240,161,156,148,127,110,97
192,06013,38138,3357,2437,1706,1156,820,576
193,06015,709,47,17,5,0,0,0
194,06017,5279,578,516,455,396,340,294
195,06019,63080,16461,16685,15303,12666,9547,6623
196,06021,1413,113,100,87,68,57,50
197,06023,1584,187,237,306,384,484,624
198,06025,21734,633,504,350,229,133,69
199,06027,575,,,,,,NaN
200,06029,63557,6431,4831,3455,2398,1621,1106
201,06031,15548,1084,1010,913,817,722,619
202,06033,1710,289,349,413,468,508,537
203,06035,4180,0,0,0,0,0,0
204,06037,719833,118940,118014,110533,94328,73547,53024
205,06039,9908,1342,1406,1447,1368,1181,931
206,06041,9505,596,639,687,723,758,811
207,06043,220,22,15,10,14,20,25
208,06045,2382,134,82,31,10,0,0
209,06047,17890,1654,1624,1493,1301,1093,897
210,06049,307,0,0,0,0,0,0
211,06051,857,68,78,69,58,49,47
212,06053,26010,3426,2371,1529,984,633,398
213,06055,5427,603,628,653,667,666,661
214,06057,2480,184,201,225,241,259,282
215,06059,147463,22051,19511,16778,14237,11944,9877
216,06061,12816,1649,1792,1901,2027,2099,2145
217,06063,455,37,14,5,0,0,0
218,06065,169360,20215,14267,9469,6151,4026,2642
219,06067,62435,8135,8927,9561,9784,9885,9764
220,06069,3394,559,535,488,424,344,263
221,06071,185111,32430,21076,12083,6584,3479,1830
222,06073,145779,17737,13815,10453,8042,6135,4777
223,06075,22319,1622,1500,1416,1351,1290,1233
224,06077,42887,7367,8100,8547,8268,7260,5803
225,06079,9945,1113,913,735,600,473,373
226,06081,22908,1589,1004,615,378,221,123
227,06083,16159,1510,1398,1267,1155,1057,976
228,06085,64974,7545,6660,5829,5091,4421,3843
229,06087,8113,1267,1369,1457,1523,1537,1513
230,06089,7641,329,258,213,173,131,114
231,06091,34,3,0,0,0,0,0
232,06093,1076,56,34,17,7,7,8
233,06095,17528,2196,1677,1210,869,596,413
234,06097,18539,1787,1667,1489,1310,1184,1062
235,06099,33148,2861,2494,2218,1948,1722,1513
236,06101,6121,473,285,177,99,34,9
237,06103,3017,281,233,194,152,116,96
238,06105,265,16,7,0,0,0,0
239,06107,31665,2800,2529,2235,1912,1611,1335
240,06109,2704,713,693,640,554,444,347
241,06111,36064,5779,6156,6217,6237,6084,5743
242,06113,7793,733,605,503,426,353,286
243,06115,3628,239,153,80,18,2,0
244,08001,38849,1237,793,519,333,202,123
245,08003,907,32,11,3,0,0,0
246,08005,36976,1607,1516,1497,1489,1464,1434
247,08007,467,10,2,0,0,0,0
248,08009,171,0,0,0,0,0,0
249,08011,1026,142,110,70,20,2,0
250,08013,14276,633,705,808,934,1063,1203
251,08014,2726,114,126,138,145,157,172
252,08015,1002,103,105,108,101,100,95
