,State,340,346,353,360,367
0,Washington,236719,5953,5422,5023,4536
1,Illinois,937909,29283,17553,15416,13578
2,California,2156389,160901,200552,249477,310722
3,Arizona,494337,43801,43521,36783,34323
4,Massachusetts,352736,20994,18431,20405,22601
5,Wisconsin,508580,9548,6875,5795,4876
6,Texas,1690986,56548,58225,60125,61601
7,Nebraska,161974,5041,3125,1949,1608
8,Utah,264874,7163,6682,6215,5793
9,Oregon,109725,6075,4172,3194,3149
10,Florida,1271979,66277,67101,67204,66756
11,New York,922145,65643,56746,54699,62673
12,Rhode Island,82066,2122,1989,1836,1724
13,Georgia,632299,37154,41263,45990,51450
14,New Hampshire,40809,5507,5954,6361,6762
15,North Carolina,516828,34110,32365,27281,27931
16,New Jersey,461221,32551,32404,31704,30639
17,Colorado,325018,10239,7019,6077,5302
18,Maryland,267198,17994,18470,18842,19081
19,Nevada,217509,12546,7705,6952,6953
20,Tennessee,564080,44506,37981,43791,51079
21,Hawaii,21350,899,920,949,967
22,Indiana,493841,26409,16034,15287,14521
23,Kentucky,257062,7706,7350,7071,6812
24,Minnesota,409061,5707,4481,3448,2781
25,Oklahoma,279139,17341,13233,10974,10980
26,Pennsylvania,613272,60412,57935,53855,47913
27,South Carolina,296179,18909,19658,20393,20692
28,District of Columbia,28202,1539,1471,1409,1402
29,Kansas,212989,5284,4634,4150,3714
30,Missouri,391946,15713,10481,6747,6039
31,Vermont,7029,726,769,796,837
32,Virginia,333576,27995,30060,32181,34330
33,Connecticut,172743,5808,5691,5601,5634
34,Iowa,275299,4255,2189,1438,1073
35,Louisiana,299722,7832,7999,8108,8271
36,Ohio,670525,26340,25525,24913,24195
37,Michigan,516326,9395,7894,6717,5637
38,South Dakota,97390,1470,926,727,595
39,Arkansas,214877,14459,14004,13089,11042
40,Delaware,55057,2071,2218,2310,2402
41,Mississippi,206388,12245,9605,9093,10195
42,New Mexico,137968,4666,3162,2750,2335
43,North Dakota,91464,704,339,223,135
44,Wyoming,43200,646,503,369,282
45,Alaska,45781,690,542,426,331
46,Maine,21880,3332,3749,4206,4761
47,Alabama,345628,26731,28134,29352,30325
48,Idaho,136215,3679,3534,3368,3261
49,Montana,79780,1253,999,818,660
50,Puerto Rico,73227,NaN,NaN,NaN,NaN
51,Virgin Islands,1979,NaN,NaN,NaN,NaN
52,Guam,7266,NaN,NaN,NaN,NaN
53,West Virginia,80710,9501,9811,9900,9916
54,Northern Mariana Islands,122,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
