,Region,620,626,633,640,647
0,Belgium,,12681,12046,11415,10806
1,Bulgaria,,17715,22414,27963,34325
2,Czechia,,4926,5998,7338,9025
3,Denmark,,3382,3871,4390,4945
4,Germany,,59859,60618,60687,60051
5,Estonia,,5034,5554,5955,6200
6,Ireland,,8682,7995,7170,6275
7,Greece,,15259,14891,14288,13490
8,Spain,,11052,8212,5967,4251
9,France,,16545,11202,7514,5000
10,Croatia,,9192,9640,10037,10378
11,Italy,,16393,12875,9971,7622
12,Cyprus,,655,557,471,396
13,Latvia,,7165,8839,10615,12371
14,Lithuania,,13614,15691,17449,18685
15,Luxembourg,,562,565,569,574
16,Hungary,,4032,4733,5543,6476
17,Malta,,NaN,NaN,NaN,NaN
18,Netherlands,,8710,7176,5889,4828
19,Austria,,9677,8319,7102,6028
20,Poland,,9423,12508,16570,21913
21,Portugal,,3121,2256,1595,1121
22,Romania,,101541,157182,237066,344105
23,Slovenia,,5147,4406,3714,3087
24,Slovakia,,9546,12503,16253,20929
25,Finland,,4015,4421,4776,5064
26,Sweden,,2618,1877,1330,934
27,United Kingdom,,180111,158310,137437,118339
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,3150,3522,3619,3645
31,Switzerland,,5562,3873,2660,1803
