,Region,634,640,647,654,661
0,Belgium,,15332,14857,14285,13743
1,Bulgaria,,22333,26230,30367,34604
2,Czechia,,12681,18329,26521,38287
3,Denmark,,5415,6459,7654,9012
4,Germany,,64788,66979,68570,69524
5,Estonia,,8482,9490,10173,10427
6,Ireland,,15915,19703,23235,25999
7,Greece,,17536,18115,18408,18416
8,Spain,,6272,4586,3311,2364
9,France,,35450,39795,44179,48642
10,Croatia,,9848,10149,10391,10572
11,Italy,,14643,12491,10538,8797
12,Cyprus,,1358,1747,2222,2798
13,Latvia,,18249,23849,29112,32770
14,Lithuania,,18286,19831,20683,20736
15,Luxembourg,,659,674,691,711
16,Hungary,,7887,10657,14338,19197
17,Malta,,NaN,NaN,NaN,NaN
18,Netherlands,,33289,48044,67883,93054
19,Austria,,13539,13659,13674,13591
20,Poland,,20734,28761,39813,54955
21,Portugal,,4468,4352,4231,4143
22,Romania,,117205,131341,144471,155480
23,Slovenia,,6602,6839,6960,6973
24,Slovakia,,15038,19065,23929,29664
25,Finland,,4510,4752,4928,5029
26,Sweden,,4280,4242,4178,4093
27,United Kingdom,,284728,284518,276890,263513
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,2063,1608,1228,919
31,Switzerland,,4711,3826,3075,2447
