,Region,683,689,696,703,710
0,Belgium,,149703,147524,132487,109508
1,Bulgaria,,9606,7372,5572,4148
2,Czechia,,125973,119740,108601,94585
3,Denmark,,32149,32563,31984,30521
4,Germany,,411531,405255,390427,368067
5,Estonia,,2971,2414,1950,1575
6,Ireland,,32525,30163,26842,23123
7,Greece,,40037,36248,32106,27874
8,Spain,,116446,171269,245843,339202
9,France,,369434,488802,613518,721437
10,Croatia,,24610,20939,17423,14207
11,Italy,,126348,133685,112289,99288
12,Cyprus,,4853,6010,7294,8639
13,Latvia,,3096,2021,1241,753
14,Lithuania,,8113,6653,5457,4491
15,Luxembourg,,2761,3063,3312,3499
16,Hungary,,76125,77792,77274,74760
17,Malta,,NaN,NaN,NaN,NaN
18,Netherlands,,139213,120744,100281,80242
19,Austria,,43022,28893,19119,12433
20,Poland,,201722,229513,257644,284829
21,Portugal,,29234,36308,45047,55410
22,Romania,,5916,3622,2190,1308
23,Slovenia,,10555,8094,6203,4777
24,Slovakia,,78802,74347,67207,58664
25,Finland,,10685,12169,13676,15166
26,Sweden,,22699,33519,48517,68074
27,United Kingdom,,151421,136155,125040,117917
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,26474,26177,20458,16546
31,Switzerland,,81284,100929,117770,127644
