,State,165,171,178,185,192,199,206,213,220,227,234,241,248,255,262
0,Washington,1354,47,56,64,75,87,100,116,134,154,178,205,235,269,308
1,Illinois,7014,153,168,187,199,213,227,241,257,273,290,308,326,344,364
2,California,6334,485,628,700,841,984,1159,1359,1592,1859,2164,2510,2900,3334,3811
3,Arizona,1817,311,430,501,572,648,728,810,891,969,1039,1099,1145,1174,1185
4,Massachusetts,8172,112,98,98,96,93,91,88,86,84,81,79,77,75,72
5,Wisconsin,796,28,38,48,58,74,93,115,144,180,223,277,342,420,514
6,Texas,2607,303,433,532,711,924,1208,1569,2027,2599,3302,4147,5130,6232,7403
7,Nebraska,284,17,16,17,17,17,16,16,16,16,16,16,16,15,15
8,Utah,181,15,18,19,20,21,22,24,25,26,27,28,28,29,30
9,Oregon,213,11,13,17,20,25,30,37,45,56,68,82,100,121,145
10,Florida,3702,426,735,1060,1543,2245,3224,4545,6247,8287,10491,12521,13924,14310,13551
11,New York,32157,154,149,154,157,160,163,166,169,172,175,178,181,185,188
12,Rhode Island,960,19,17,15,14,14,13,13,13,12,12,11,11,11,10
13,Georgia,2857,115,181,248,343,469,642,873,1177,1572,2072,2681,3390,4164,4934
14,New Hampshire,379,14,12,11,10,9,8,7,6,5,5,4,4,3,3
15,North Carolina,1422,72,81,87,94,102,111,120,129,139,149,160,172,184,196
16,New Jersey,15189,251,243,255,270,285,302,319,337,355,375,395,416,438,461
17,Colorado,1701,27,32,36,39,43,48,53,59,65,72,79,87,96,106
18,Maryland,3236,75,69,72,71,71,70,70,69,69,68,67,67,66,66
19,Nevada,530,32,51,71,93,122,160,208,267,339,424,520,623,725,817
20,Tennessee,637,78,114,158,199,251,315,393,487,599,728,875,1036,1205,1372
21,Hawaii,19,2,2,2,3,4,5,6,7,9,11,14,17,22,27
22,Indiana,2687,76,81,91,94,102,110,116,125,134,143,153,163,174,186
23,Kentucky,585,29,32,31,32,34,34,35,37,37,38,40,40,42,43
24,Minnesota,1503,49,53,56,56,57,58,59,59,60,61,61,62,63,63
25,Oklahoma,398,18,23,26,27,29,30,32,34,35,37,39,41,42,44
26,Pennsylvania,6749,158,190,219,253,291,335,385,443,509,583,669,766,876,1000
27,South Carolina,813,132,186,242,331,444,597,795,1049,1368,1754,2205,2700,3203,3660
28,District of Columbia,557,9,7,7,7,6,6,6,6,5,5,5,5,4,4
29,Kansas,283,20,28,33,36,39,42,45,48,52,55,59,63,67,71
30,Missouri,1050,45,61,70,77,85,93,102,111,121,132,144,156,169,183
31,Vermont,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,1849,93,95,100,105,109,114,117,121,124,126,128,129,129,129
33,Connecticut,4335,23,18,17,18,20,21,22,23,24,26,27,29,30,32
34,Iowa,721,16,19,22,27,32,38,46,54,64,75,88,102,117,134
35,Louisiana,3278,105,160,204,270,349,455,589,757,966,1220,1522,1869,2252,2650
36,Ohio,2907,100,137,166,202,245,297,360,436,527,635,764,917,1096,1305
37,Michigan,6218,67,92,111,132,157,187,222,264,313,370,437,516,607,711
38,South Dakota,97,7,6,7,7,7,7,7,7,7,7,7,7,7,7
39,Arkansas,286,38,43,43,40,37,34,32,29,27,25,23,21,19,18
40,Delaware,512,5,7,9,13,17,24,32,44,59,78,102,131,165,200
41,Mississippi,1107,72,114,158,184,213,247,284,325,369,416,465,516,565,613
42,New Mexico,513,20,26,32,37,44,51,59,69,79,92,105,120,137,155
43,North Dakota,80,1,1,1,2,2,2,3,3,4,4,5,6,7,8
44,Wyoming,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Alaska,16,1,1,1,2,2,3,5,7,10,14,19,27,38,52
46,Maine,107,2,2,2,2,3,3,4,4,5,5,6,7,7,8
47,Alabama,1007,90,109,135,161,196,236,285,343,412,493,588,698,826,970
48,Idaho,93,5,9,14,20,29,42,60,85,118,162,214,273,331,377
49,Montana,23,1,2,3,4,5,7,10,13,17,22,30,39,51,65
50,Puerto Rico,155,2,2,2,2,2,2,3,3,3,3,3,3,3,3
51,"Virgin Islands, U.S.",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Guam,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,West Virginia,94,2,3,3,4,6,7,9,12,16,20,26,33,42,54
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
