,State,292,297,304,311,318
0,Washington,2460,82,85,94,93
1,Illinois,10563,494,519,594,598
2,California,18021,330,393,474,443
3,Arizona,6164,154,169,195,194
4,Massachusetts,10163,155,179,205,188
5,Wisconsin,2595,NaN,NaN,NaN,NaN
6,Texas,19217,657,596,633,618
7,Nebraska,710,64,76,84,82
8,Utah,661,60,58,66,84
9,Oregon,734,47,54,58,65
10,Florida,17179,338,446,502,505
11,New York,33923,136,148,194,212
12,Rhode Island,1233,39,52,58,64
13,Georgia,8677,184,185,203,206
14,New Hampshire,489,11,15,23,42
15,North Carolina,4615,231,254,276,240
16,New Jersey,16440,100,114,139,117
17,Colorado,2408,127,145,189,207
18,Maryland,4221,71,74,83,85
19,Nevada,1852,73,73,89,105
20,Tennessee,3610,231,258,304,289
21,Hawaii,221,12,19,18,20
22,Indiana,4664,286,291,403,362
23,Kentucky,1576,95,119,136,115
24,Minnesota,2729,206,224,340,310
25,Oklahoma,1444,107,111,133,107
26,Pennsylvania,9008,209,242,317,298
27,South Carolina,4041,114,127,137,123
28,District of Columbia,655,NaN,NaN,NaN,NaN
29,Kansas,1181,92,108,124,119
30,Missouri,3165,195,250,336,350
31,Vermont,59,5,9,11,13
32,Virginia,3713,94,112,107,120
33,Connecticut,4698,63,71,72,74
34,Iowa,1872,137,165,234,271
35,Louisiana,6048,99,103,113,115
36,Ohio,5524,203,272,375,304
37,Michigan,8008,253,327,370,365
38,South Dakota,537,99,100,113,96
39,Arkansas,2108,133,130,136,138
40,Delaware,719,19,25,29,42
41,Mississippi,3443,99,107,127,123
42,New Mexico,1130,90,88,100,94
43,North Dakota,644,106,106,110,112
44,Wyoming,114,NaN,NaN,NaN,NaN
45,Alaska,84,23,41,43,39
46,Maine,153,7,8,14,18
47,Alabama,3084,118,126,142,150
48,Idaho,698,65,74,78,82
49,Montana,457,80,90,93,89
50,Puerto Rico,882,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,90,NaN,NaN,NaN,NaN
53,West Virginia,530,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
