,State,299,304,311,318,325
0,Washington,2548,87,101,99,105
1,Illinois,11204,606,751,853,958
2,California,18288,341,352,243,205
3,Arizona,6302,172,235,255,287
4,Massachusetts,10340,204,216,211,222
5,Wisconsin,2764,221,235,120,74
6,Texas,20032,770,893,1046,1159
7,Nebraska,797,80,86,88,94
8,Utah,723,72,79,82,90
9,Oregon,765,49,47,37,35
10,Florida,17559,416,405,325,296
11,New York,34054,176,211,197,210
12,Rhode Island,1270,42,43,35,34
13,Georgia,8967,357,536,646,734
14,New Hampshire,500,14,16,11,11
15,North Carolina,4814,238,229,199,188
16,New Jersey,16580,144,168,170,186
17,Colorado,2578,180,218,235,266
18,Maryland,4309,89,98,104,113
19,Nevada,1917,73,90,90,97
20,Tennessee,3923,283,304,337,362
21,Hawaii,222,7,16,21,28
22,Indiana,4936,317,370,366,388
23,Kentucky,1664,113,110,97,97
24,Minnesota,2973,276,337,354,393
25,Oklahoma,1538,108,118,107,108
26,Pennsylvania,9310,307,332,350,381
27,South Carolina,4143,97,78,26,37
28,District of Columbia,660,NaN,NaN,NaN,NaN
29,Kansas,1266,89,87,73,69
30,Missouri,3402,222,196,167,154
31,Vermont,59,4,6,2,1
32,Virginia,3806,98,63,30,20
33,Connecticut,4759,76,90,93,102
34,Iowa,2023,171,177,174,184
35,Louisiana,6139,95,103,99,100
36,Ohio,5742,269,328,303,325
37,Michigan,8431,384,490,567,644
38,South Dakota,644,101,131,155,175
39,Arkansas,2225,127,128,107,100
40,Delaware,736,18,20,14,12
41,Mississippi,3545,102,115,113,117
42,New Mexico,1236,104,130,154,176
43,North Dakota,743,106,133,147,162
44,Wyoming,144,36,41,46,52
45,Alaska,98,17,26,20,21
46,Maine,165,12,15,20,24
47,Alabama,3249,140,171,208,234
48,Idaho,763,74,82,89,97
49,Montana,522,75,86,81,82
50,Puerto Rico,942,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,92,NaN,NaN,NaN,NaN
53,West Virginia,585,72,87,109,126
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
