,Region,663,668,675,682,689
0,Belgium,,96984,125280,162723,211466
1,Bulgaria,,19757,15927,12826,10331
2,Czechia,,104454,153178,224513,329087
3,Denmark,,27504,38268,53244,74079
4,Germany,,364455,519530,740639,1055749
5,Estonia,,7238,5956,4879,4003
6,Ireland,,36533,47250,61103,79019
7,Greece,,62752,78839,98969,124735
8,Spain,,28591,38628,52306,71390
9,France,,87991,118884,161185,218422
10,Croatia,,51479,67760,89170,117346
11,Italy,,68390,94339,130134,179511
12,Cyprus,,1851,2190,2590,3064
13,Latvia,,6823,4881,3489,2495
14,Lithuania,,16152,14902,13747,12682
15,Luxembourg,,1619,1886,2197,2559
16,Hungary,,77281,122215,193384,306011
17,Malta,,426,611,876,1256
18,Netherlands,,130753,181870,252342,354891
19,Austria,,111768,169686,257590,391074
20,Poland,,141067,193339,264867,362859
21,Portugal,,10666,13263,16491,20502
22,Romania,,24735,15671,9912,6272
23,Slovenia,,29713,37401,47058,59210
24,Slovakia,,54233,69260,88380,112796
25,Finland,,5571,6060,6592,7171
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,263096,272608,283152,294278
28,Iceland,,1253,1600,2043,2609
29,Liechtenstein,,70,80,91,104
30,Norway,,16116,22110,30327,41604
31,Switzerland,,30788,44123,63249,90673
