,Region,565,570,577,584,591
0,Belgium,,13066,13970,14929,15956
1,Bulgaria,,3351,5532,9135,15082
2,Czechia,,1273,1253,1233,1213
3,Denmark,,7185,7841,8554,9333
4,Germany,,22901,26489,30619,35385
5,Estonia,,1614,2377,3498,5147
6,Ireland,,11118,12370,13864,15351
7,Greece,,19101,19005,18905,18807
8,Spain,,121115,105736,91081,76619
9,France,,144181,144237,143230,142854
10,Croatia,,1517,1858,2276,2788
11,Italy,,46750,53811,61814,70917
12,Cyprus,,3364,2700,2163,1734
13,Latvia,,279,274,270,265
14,Lithuania,,4670,8550,15671,28708
15,Luxembourg,,682,779,890,1016
16,Hungary,,330,348,368,388
17,Malta,,2382,6128,15786,40658
18,Netherlands,,11591,7701,5162,3483
19,Austria,,5525,7811,11045,15619
20,Poland,,1088,1305,1566,1878
21,Portugal,,13759,11713,9975,8489
22,Romania,,1697,2529,3771,5620
23,Slovenia,,642,763,905,1074
24,Slovakia,,255,275,296,319
25,Finland,,6762,9167,12428,16850
26,Sweden,,5205,6734,8711,11268
27,United Kingdom,,180212,177177,174352,171604
28,Iceland,,1185,2281,4386,8435
29,Liechtenstein,,9,9,9,9
30,Norway,,2960,3663,4530,5603
31,Switzerland,,8926,11830,15678,20777
