,Region,677,682,689,696,703
0,Belgium,,148819,181562,221648,270576
1,Bulgaria,,13198,11129,9391,7922
2,Czechia,,177795,238573,319992,429236
3,Denmark,,33677,38666,44383,50943
4,Germany,,465465,539028,623823,721737
5,Estonia,,3073,2245,1642,1200
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,45005,43809,42602,41424
8,Spain,,72347,103676,148585,212930
9,France,,289673,458789,737049,1184132
10,Croatia,,31396,30298,29255,28245
11,Italy,,100436,127003,160547,202948
12,Cyprus,,3338,4114,5073,6256
13,Latvia,,4130,3178,2448,1885
14,Lithuania,,10097,8709,7517,6487
15,Luxembourg,,2464,2946,3522,4210
16,Hungary,,84278,99442,117369,138531
17,Malta,,847,1199,1698,2405
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,83932,77297,71291,65733
20,Poland,,197187,240749,293751,358457
21,Portugal,,27599,39147,55526,78758
22,Romania,,9225,5859,3727,2370
23,Slovenia,,15649,13152,11021,9241
24,Slovakia,,91795,106898,124464,144922
25,Finland,,8978,10462,12192,14207
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,320975,338589,357904,378967
28,Iceland,,1501,1786,2126,2530
29,Liechtenstein,,323,456,642,904
30,Norway,,22274,27941,35051,43970
31,Switzerland,,66172,94053,133752,190220
