,Region,789,794,801,808,815
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,9763,8865,8057,7320
2,Czechia,,51914,50519,49383,48008
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1681162,1854444,2044587,2253663
5,Estonia,,8041,5555,3839,2653
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,188892,226125,270409,327314
8,Spain,,NaN,NaN,NaN,NaN
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,9229,9042,8872,8699
11,Italy,,678480,970208,1386500,1994595
12,Cyprus,,29886,38261,48981,62702
13,Latvia,,22432,16301,11843,8609
14,Lithuania,,27396,26115,24912,23765
15,Luxembourg,,7067,8029,9112,10343
16,Hungary,,5757,3948,2675,1791
17,Malta,,996,1109,1235,1375
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,351503,386049,424051,468421
20,Poland,,70114,66486,63047,59923
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,17811,14814,12481,10376
23,Slovenia,,22125,28542,36807,47170
24,Slovakia,,69199,64623,60209,55867
25,Finland,,NaN,NaN,NaN,NaN
26,Sweden,,6874,5486,4382,3501
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1326,1471,1631,1809
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
