,Region,523,528,535,542,549
0,Belgium,,2036,1439,1020,722
1,Bulgaria,,359,265,195,143
2,Czechia,,502,340,231,157
3,Denmark,,794,471,279,166
4,Germany,,2497,1393,777,434
5,Estonia,,138,92,61,41
6,Ireland,,2007,1879,1763,1664
7,Greece,,1617,1060,696,457
8,Spain,,21882,19214,16946,15026
9,France,,6776,4328,2788,1805
10,Croatia,,282,184,120,78
11,Italy,,3627,2391,1561,1022
12,Cyprus,,354,338,324,310
13,Latvia,,389,263,178,120
14,Lithuania,,238,132,73,40
15,Luxembourg,,73,51,36,25
16,Hungary,,281,180,115,73
17,Malta,,5,4,2,2
18,Netherlands,,2842,1836,1187,767
19,Austria,,519,351,237,161
20,Poland,,545,337,209,129
21,Portugal,,12090,16244,21821,29305
22,Romania,,222,139,87,55
23,Slovenia,,288,187,121,79
24,Slovakia,,193,138,98,70
25,Finland,,448,387,334,288
26,Sweden,,2167,1684,1318,1028
27,United Kingdom,,143870,219470,334896,510955
28,Iceland,,3,3,3,3
29,Liechtenstein,,9,9,9,8
30,Norway,,948,798,671,565
31,Switzerland,,575,344,206,123
