,Region,544,549,556,563,570
0,Belgium,,14475,21344,31462,46384
1,Bulgaria,,318,277,242,211
2,Czechia,,1671,1991,2374,2830
3,Denmark,,8073,12215,18538,28108
4,Germany,,9769,13750,19357,27251
5,Estonia,,154,135,119,104
6,Ireland,,7281,10343,14673,20621
7,Greece,,34859,65610,123135,231435
8,Spain,,299643,518438,891490,1561032
9,France,,81552,162821,325216,646483
10,Croatia,,458,438,418,399
11,Italy,,21594,36212,60814,102165
12,Cyprus,,17120,35511,73370,151984
13,Latvia,,141,99,70,49
14,Lithuania,,139,105,80,60
15,Luxembourg,,825,1130,1544,2112
16,Hungary,,128,93,68,50
17,Malta,,265,532,1069,2147
18,Netherlands,,236610,750872,NaN,NaN
19,Austria,,1026,1150,1290,1448
20,Poland,,337,267,212,168
21,Portugal,,28708,36450,46232,58659
22,Romania,,171,137,109,88
23,Slovenia,,166,132,104,83
24,Slovakia,,94,72,55,42
25,Finland,,2225,2836,3613,4604
26,Sweden,,1203,995,824,682
27,United Kingdom,,418956,602275,866917,1247918
28,Iceland,,1,1,1,1
29,Liechtenstein,,9,9,8,8
30,Norway,,1069,1020,973,929
31,Switzerland,,2866,4097,5863,8390
