,Region,614,619,626,633,640
0,Belgium,,14124,14157,14188,14219
1,Bulgaria,,11103,11401,11705,12016
2,Czechia,,4070,4970,6068,7410
3,Denmark,,1546,1167,882,666
4,Germany,,48406,42459,37229,32647
5,Estonia,,4046,4545,5105,5735
6,Ireland,,9702,9630,9818,9832
7,Greece,,15403,15292,15181,15100
8,Spain,,12830,9779,7472,5705
9,France,,27534,20988,15881,12083
10,Croatia,,10625,12845,15524,18763
11,Italy,,20833,17203,14197,11717
12,Cyprus,,785,694,612,540
13,Latvia,,5657,7567,10123,13542
14,Lithuania,,11441,14393,18107,22780
15,Luxembourg,,615,640,665,692
16,Hungary,,4229,5710,7710,10411
17,Malta,,539,1006,1879,3510
18,Netherlands,,9895,8180,6757,5582
19,Austria,,12380,11907,11435,10986
20,Poland,,7128,9575,12861,17278
21,Portugal,,3683,2711,1996,1469
22,Romania,,74722,129033,222799,384720
23,Slovenia,,8928,10458,12236,14320
24,Slovakia,,9232,14963,24248,39298
25,Finland,,2360,2074,1822,1601
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,255322,281441,309963,341892
28,Iceland,,405,503,625,776
29,Liechtenstein,,63,73,85,98
30,Norway,,3435,2450,1749,1250
31,Switzerland,,7897,5752,4180,3040
