,Region,635,640,647,654,661
0,Belgium,,20221,23465,27253,31645
1,Bulgaria,,22846,28030,34404,42220
2,Czechia,,13738,20251,29854,44007
3,Denmark,,5206,6329,7696,9357
4,Germany,,66810,72114,77912,84133
5,Estonia,,9438,11903,15012,18933
6,Ireland,,13496,16006,18982,22513
7,Greece,,17502,18594,19757,20986
8,Spain,,9144,7934,6896,5991
9,France,,30705,32529,34474,36533
10,Croatia,,10097,10631,11193,11786
11,Italy,,15510,13974,12593,11355
12,Cyprus,,753,740,726,713
13,Latvia,,18904,27326,39499,57096
14,Lithuania,,19991,24024,28869,34691
15,Luxembourg,,722,759,799,840
16,Hungary,,6902,8726,11034,13951
17,Malta,,312,509,831,1357
18,Netherlands,,31569,46051,68116,99283
19,Austria,,13902,14461,15046,15654
20,Poland,,23224,34212,50401,74244
21,Portugal,,4149,4092,4037,3982
22,Romania,,112880,127874,144766,163895
23,Slovenia,,5739,5613,5493,5375
24,Slovakia,,14603,18414,23206,29249
25,Finland,,4231,4567,4928,5318
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,327302,373691,427356,488784
28,Iceland,,393,449,513,586
29,Liechtenstein,,26,26,27,28
30,Norway,,2085,1707,1398,1145
31,Switzerland,,4904,4141,3498,2954
