,Region,460,465,472,479,486
0,Belgium,,23800,23166,22551,21951
1,Bulgaria,,8250,6183,4632,3471
2,Czechia,,13883,10773,8357,6484
3,Denmark,,5561,5934,6331,6755
4,Germany,,149163,154483,159825,165304
5,Estonia,,2072,1565,1183,893
6,Ireland,,2556,2439,2315,2203
7,Greece,,17539,16575,15657,14794
8,Spain,,56205,76417,95457,99408
9,France,,179342,163683,129970,114830
10,Croatia,,16875,18045,19285,20611
11,Italy,,83593,75807,68732,62281
12,Cyprus,,7205,8960,11141,13853
13,Latvia,,3952,4126,4306,4494
14,Lithuania,,9055,10222,11539,13027
15,Luxembourg,,1269,1225,1182,1141
16,Hungary,,14998,10525,7354,5145
17,Malta,,164,116,82,58
18,Netherlands,,62613,68123,74113,80625
19,Austria,,13813,12400,11133,9995
20,Poland,,48575,30853,19482,12314
21,Portugal,,3685,3782,3882,3987
22,Romania,,13473,9999,7420,5508
23,Slovenia,,4644,4122,3658,3249
24,Slovakia,,3313,2697,2195,1787
25,Finland,,1373,1077,845,663
26,Sweden,,36981,34930,32961,31114
27,United Kingdom,,19062,21512,24269,27351
28,Iceland,,46,53,60,70
29,Liechtenstein,,34,38,42,47
30,Norway,,2706,2198,1785,1450
31,Switzerland,,14704,14915,15125,15340
