,Region,467,472,479,486,493
0,Belgium,,20084,18374,16798,15359
1,Bulgaria,,6258,4688,3510,2628
2,Czechia,,11976,9685,7835,6340
3,Denmark,,5171,5285,5401,5521
4,Germany,,114505,100223,87745,76825
5,Estonia,,1748,1369,1073,840
6,Ireland,,3175,3290,3454,3630
7,Greece,,13259,11421,9827,8458
8,Spain,,62344,73014,74541,62297
9,France,,116331,80121,58008,41412
10,Croatia,,12793,11911,11078,10305
11,Italy,,76672,69397,62862,56872
12,Cyprus,,6156,6758,7418,8143
13,Latvia,,4458,4759,5079,5421
14,Lithuania,,9081,9865,10718,11645
15,Luxembourg,,1172,1118,1066,1017
16,Hungary,,9715,6578,4458,3021
17,Malta,,112,79,55,39
18,Netherlands,,44774,40122,35856,32054
19,Austria,,12158,10824,9634,8575
20,Poland,,29252,18080,11169,6898
21,Portugal,,3088,2954,2827,2706
22,Romania,,8687,6089,4262,2985
23,Slovenia,,4017,3540,3121,2751
24,Slovakia,,2734,2234,1825,1491
25,Finland,,1129,898,715,569
26,Sweden,,32447,29760,27303,25049
27,United Kingdom,,16033,16035,16017,15993
28,Iceland,,69,83,99,120
29,Liechtenstein,,48,55,64,75
30,Norway,,2326,1925,1593,1318
31,Switzerland,,13327,12890,12465,12054
