,Region,740,745,752,759,766
0,Belgium,,395372,426415,462033,501550
1,Bulgaria,,69247,75543,82437,89962
2,Czechia,,381634,629798,1037353,1707804
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1522877,2126975,2965085,4323204
5,Estonia,,65021,109380,183979,309461
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,126453,125947,125445,124956
8,Spain,,725797,666300,608312,553003
9,France,,2077948,1919603,1787724,1664771
10,Croatia,,63301,65884,68559,71344
11,Italy,,819273,646145,509718,402189
12,Cyprus,,9340,7451,5957,4755
13,Latvia,,92941,169556,309291,564499
14,Lithuania,,93666,148812,236475,375736
15,Luxembourg,,21936,27724,35014,44232
16,Hungary,,156222,217312,306144,432107
17,Malta,,1174,766,502,328
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,357416,548808,822591,1263175
20,Poland,,531762,884644,1464552,2428364
21,Portugal,,457062,531227,615460,716512
22,Romania,,284199,469210,770079,1269535
23,Slovenia,,147477,220809,330909,497623
24,Slovakia,,206142,486327,1132896,2654368
25,Finland,,19510,11765,7045,4218
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,572326,528344,489130,453386
28,Iceland,,12138,13426,14822,16377
29,Liechtenstein,,1023,1258,1548,1903
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
