,Region,712,717,724,731,738
0,Belgium,,66257,74307,83973,94845
1,Bulgaria,,13600,15276,17177,19314
2,Czechia,,39763,36299,32725,29484
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,184929,170308,159116,148088
5,Estonia,,5849,6724,7727,8879
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,355849,958785,2580651,6994376
8,Spain,,1155700,2238467,4308821,8309782
9,France,,2373336,5622145,12782663,28847784
10,Croatia,,25831,28466,31403,34623
11,Italy,,1807215,5453166,16355069,47972660
12,Cyprus,,27932,54748,107554,210814
13,Latvia,,5245,5399,5557,5720
14,Lithuania,,9853,9655,9463,9274
15,Luxembourg,,4488,5235,6111,7131
16,Hungary,,12511,9389,7099,5362
17,Malta,,14543,30200,62714,130231
18,Netherlands,,104689,118372,134222,151821
19,Austria,,16209,15926,15710,15441
20,Poland,,59239,45568,35376,27382
21,Portugal,,305051,725542,1739145,4181241
22,Romania,,5946,6166,6398,6636
23,Slovenia,,8716,8833,8954,9075
24,Slovakia,,18328,14346,11250,8815
25,Finland,,34140,47769,66812,93443
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,2288646,4355840,8481079,16416449
28,Iceland,,5145,7579,11145,16394
29,Liechtenstein,,487,587,707,853
30,Norway,,20742,18296,16160,14273
31,Switzerland,,145449,216500,325216,489246
