,Region,803,808,815,822,829
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,6356,5286,4395,3654
2,Czechia,,35863,28395,22612,17904
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1321177,1233527,1061068,940517
5,Estonia,,5618,4366,3392,2636
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,152234,155255,158350,161502
8,Spain,,NaN,NaN,NaN,NaN
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,8926,8544,8175,7822
11,Italy,,460947,436592,415560,395221
12,Cyprus,,36859,40704,44850,49435
13,Latvia,,8339,5307,3377,2150
14,Lithuania,,12819,9446,6943,5107
15,Luxembourg,,11430,13445,15812,18597
16,Hungary,,17189,19117,21318,23765
17,Malta,,5035,7712,11806,18074
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,132603,94771,68923,48718
20,Poland,,17659,9914,5542,3117
21,Portugal,,45208,42590,40023,37167
22,Romania,,18740,16581,14610,12930
23,Slovenia,,17976,17137,16311,15639
24,Slovakia,,36485,26954,19967,14923
25,Finland,,NaN,NaN,NaN,NaN
26,Sweden,,4746,4021,3436,2921
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,730,677,628,583
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
