,Region,656,661,668,675,682
0,Belgium,,64863,82345,104101,131712
1,Bulgaria,,31200,30755,30296,29843
2,Czechia,,87645,148568,251867,427016
3,Denmark,,19694,27545,38499,53807
4,Germany,,244430,343446,482332,677437
5,Estonia,,15074,17559,20445,23807
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,57408,84481,124384,183087
8,Spain,,15083,16339,17709,19197
9,France,,54635,66194,79849,96696
10,Croatia,,40166,54836,74886,102271
11,Italy,,42672,52668,64997,80208
12,Cyprus,,1411,1604,1823,2072
13,Latvia,,12452,10766,9276,8000
14,Lithuania,,18693,18163,17637,17128
15,Luxembourg,,1224,1377,1549,1743
16,Hungary,,47725,76095,121580,194412
17,Malta,,287,411,588,843
18,Netherlands,,91311,126356,176858,248211
19,Austria,,73813,114250,176938,273964
20,Poland,,114001,178454,279362,437336
21,Portugal,,6921,7772,8730,9805
22,Romania,,44351,31552,22382,15888
23,Slovenia,,26348,35887,48895,66617
24,Slovakia,,47223,65583,91081,126494
25,Finland,,5100,5580,6104,6677
26,Sweden,,6311,7052,7876,8798
27,United Kingdom,,218107,187048,160046,137243
28,Iceland,,843,1029,1257,1535
29,Liechtenstein,,44,48,52,56
30,Norway,,11865,16461,22843,31693
31,Switzerland,,18912,25434,34221,46041
