,Region,593,598,605,612,619
0,Belgium,,14429,14598,14767,14938
1,Bulgaria,,14063,16821,20132,24090
2,Czechia,,1525,1603,1685,1772
3,Denmark,,5041,4499,4013,3580
4,Germany,,89059,104748,123288,145137
5,Estonia,,3683,4652,5875,7421
6,Ireland,,8556,7152,5981,5000
7,Greece,,17797,16037,14446,13017
8,Spain,,34558,25897,20247,15505
9,France,,71726,53721,40663,31250
10,Croatia,,5969,8016,10765,14458
11,Italy,,39227,36777,34453,32223
12,Cyprus,,1368,1123,922,757
13,Latvia,,2224,3053,4191,5752
14,Lithuania,,5712,6584,7587,8744
15,Luxembourg,,574,613,654,699
16,Hungary,,1594,2189,3007,4130
17,Malta,,1293,2938,6674,15164
18,Netherlands,,17898,18050,18245,18471
19,Austria,,13563,16648,20431,25075
20,Poland,,2408,2942,3595,4388
21,Portugal,,11307,9812,8482,7345
22,Romania,,14195,22898,36935,59581
23,Slovenia,,5720,8466,12532,18549
24,Slovakia,,1220,1615,2138,2831
25,Finland,,3700,3389,3105,2844
26,Sweden,,8112,8814,9575,10402
27,United Kingdom,,254788,268396,282780,297957
28,Iceland,,1186,1785,2687,4044
29,Liechtenstein,,48,57,68,81
30,Norway,,14992,21724,31475,45605
31,Switzerland,,15177,14030,12953,11959
