,Region,621,626,633,640,647
0,Belgium,,13282,13091,12844,12613
1,Bulgaria,,14009,15613,17399,19387
2,Czechia,,4716,5680,6852,8290
3,Denmark,,2172,2019,1878,1747
4,Germany,,54155,52747,51488,50236
5,Estonia,,5188,6084,7135,8367
6,Ireland,,8818,8652,8357,8038
7,Greece,,14912,14708,14545,14375
8,Spain,,11769,9680,7970,6559
9,France,,25967,21550,17960,14928
10,Croatia,,9727,10653,11665,12773
11,Italy,,18550,15911,13662,11734
12,Cyprus,,557,447,359,289
13,Latvia,,8270,11393,15698,21629
14,Lithuania,,14364,18047,22673,28484
15,Luxembourg,,605,621,638,655
16,Hungary,,4408,5480,6812,8470
17,Malta,,326,577,1020,1806
18,Netherlands,,10136,9024,8144,7392
19,Austria,,12027,11650,11293,10945
20,Poland,,9395,12595,16886,22637
21,Portugal,,3185,2491,1949,1525
22,Romania,,112238,182693,297391,484094
23,Slovenia,,6321,6148,5975,5808
24,Slovakia,,11378,17150,25863,38999
25,Finland,,2816,2710,2608,2509
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,242328,248757,254198,260035
28,Iceland,,366,440,528,634
29,Liechtenstein,,48,53,59,66
30,Norway,,2752,2045,1520,1129
31,Switzerland,,5928,4376,3235,2390
