,Region,733,738,745,752,759
0,Belgium,,456333,717829,1125630,1767427
1,Bulgaria,,86078,124890,181425,263602
2,Czechia,,293473,612175,1283602,2688025
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1110893,1721104,2663068,4122336
5,Estonia,,32690,50310,77477,119281
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,113370,100364,88738,78485
8,Spain,,840654,787500,742977,697453
9,France,,2835487,3358742,3942491,4661545
10,Croatia,,68518,80572,94741,111390
11,Italy,,1179230,1136067,1093733,1052596
12,Cyprus,,8548,5100,3033,1806
13,Latvia,,46695,81495,142326,248383
14,Lithuania,,53956,79988,118605,175865
15,Luxembourg,,20711,28933,40437,56511
16,Hungary,,122049,199106,327292,541684
17,Malta,,2074,1469,1034,730
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,222730,349883,555281,867062
20,Poland,,323347,591555,1089992,2003130
21,Portugal,,434775,597142,821055,1127506
22,Romania,,210071,406396,790963,1558303
23,Slovenia,,113501,196719,340381,589096
24,Slovakia,,42487,55765,74459,97907
25,Finland,,0,0,0,0
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,568976,499464,440138,385572
28,Iceland,,15350,20678,27813,37421
29,Liechtenstein,,760,910,1089,1304
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
