,Region,586,591,598,605,612
0,Belgium,,14700,15230,15778,16346
1,Bulgaria,,17861,27987,43863,68757
2,Czechia,,1331,1341,1350,1360
3,Denmark,,6766,6746,6725,6704
4,Germany,,92421,127419,175715,242329
5,Estonia,,3644,4987,6824,9338
6,Ireland,,13381,13830,14240,14741
7,Greece,,23084,23405,23720,24049
8,Spain,,48575,39454,30668,23938
9,France,,93458,80328,67208,55256
10,Croatia,,4586,6235,8475,11521
11,Italy,,47291,48757,50288,51872
12,Cyprus,,1522,1194,937,735
13,Latvia,,1234,1577,2014,2573
14,Lithuania,,6656,8881,11850,15812
15,Luxembourg,,498,520,543,567
16,Hungary,,882,1101,1375,1717
17,Malta,,1459,3431,8070,18982
18,Netherlands,,18810,20057,21312,22633
19,Austria,,12933,17342,23252,31176
20,Poland,,1823,2139,2509,2945
21,Portugal,,15819,15683,15541,15411
22,Romania,,8803,14205,22919,36979
23,Slovenia,,4059,6112,9200,13849
24,Slovakia,,768,961,1203,1506
25,Finland,,4131,3831,3550,3291
26,Sweden,,8395,9757,11338,13177
27,United Kingdom,,251268,264545,278530,293252
28,Iceland,,1491,2400,3862,6212
29,Liechtenstein,,38,45,53,63
30,Norway,,9590,13539,19114,26982
31,Switzerland,,23377,28234,34079,41134
