,Region,425,430,437,444,451
0,Belgium,,31508,39481,49498,62053
1,Bulgaria,,33582,45749,62333,84929
2,Czechia,,63471,56856,50918,45603
3,Denmark,,6184,7136,8236,9506
4,Germany,,126824,172317,234100,318016
5,Estonia,,12530,14180,16044,18155
6,Ireland,,3251,3097,2966,2808
7,Greece,,18142,19939,21908,24072
8,Spain,,18888,31273,65107,117651
9,France,,137546,117751,102182,83796
10,Croatia,,7277,9381,12093,15587
11,Italy,,155164,157531,159647,161418
12,Cyprus,,3595,4622,5943,7642
13,Latvia,,3215,2957,2720,2501
14,Lithuania,,3316,3225,3136,3049
15,Luxembourg,,1450,1528,1611,1698
16,Hungary,,64537,75802,88902,104285
17,Malta,,2316,2586,2890,3228
18,Netherlands,,50506,59602,70354,83041
19,Austria,,23436,26864,30790,35292
20,Poland,,198958,269586,366049,497076
21,Portugal,,2460,1866,1416,1075
22,Romania,,44900,54342,65772,79604
23,Slovenia,,5219,5248,5277,5306
24,Slovakia,,10889,9578,8418,7400
25,Finland,,5625,6199,6831,7529
26,Sweden,,33960,37010,40352,43991
27,United Kingdom,,35731,33820,32010,30279
28,Iceland,,8,7,6,5
29,Liechtenstein,,9,7,6,5
30,Norway,,8680,11626,15571,20854
31,Switzerland,,11057,12674,14530,16656
