,Region,453,458,465,472,479
0,Belgium,,22804,21099,19543,18098
1,Bulgaria,,11750,9126,7082,5496
2,Czechia,,18267,14353,11277,8858
3,Denmark,,4894,5082,5279,5483
4,Germany,,174774,208830,249683,298573
5,Estonia,,2592,1905,1400,1028
6,Ireland,,2298,1993,1725,1480
7,Greece,,20023,19937,19850,19765
8,Spain,,77061,60878,94497,122428
9,France,,268160,315692,378758,334090
10,Croatia,,18385,21755,25742,30459
11,Italy,,94995,85985,78442,71653
12,Cyprus,,5062,5941,6973,8184
13,Latvia,,3532,3588,3644,3702
14,Lithuania,,8834,10446,12353,14607
15,Luxembourg,,1423,1413,1403,1393
16,Hungary,,27489,22904,19125,15958
17,Malta,,221,154,107,75
18,Netherlands,,55037,58137,61460,64962
19,Austria,,15158,13444,11927,10580
20,Poland,,101898,83424,67855,55412
21,Portugal,,3979,4301,4646,5023
22,Romania,,19400,15132,11777,9173
23,Slovenia,,6360,6238,6115,5996
24,Slovakia,,4103,3357,2747,2247
25,Finland,,1784,1408,1112,878
26,Sweden,,46705,50027,53542,57312
27,United Kingdom,,12441,11628,10930,10266
28,Iceland,,25,27,28,30
29,Liechtenstein,,22,23,24,25
30,Norway,,3737,3216,2766,2379
31,Switzerland,,17033,19135,21494,24144
